meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1280,11245,16,1,2026-03-15T07:03:59.830000+00:00,28.987,30.192,42.302,292.0,256,False,101.481,"[None, 2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049]","[2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049, 2049]",320
1280,11245,16,2,2026-03-15T07:05:41.310000+00:00,25.954,29.998,42.606,276.0,267,False,98.558,"[2049, 2049, 2049, 2049, 2049, 2048, 2048]","[2049, 2049, 2051, 2048, 2048, 2049]","[2048, 2048, 2049, 2049, 2048, 2048, 2049, 2048, 2049, 2048, 2048]",314
1280,11245,16,3,2026-03-15T07:07:19.888000+00:00,26.669,29.902,42.577,265.0,255,False,99.148,"[2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049]",324
1280,11245,16,4,2026-03-15T07:08:59.025000+00:00,25.914,29.661,42.26,272.0,256,False,97.835,"[None, 2048, 2049, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2049, 2049, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049, 2049, 2049]",314
1280,11245,16,5,2026-03-15T07:10:36.879000+00:00,,29.632,42.317,265.0,255,False,97.863,"[2049, 2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048, 2048]",320
1280,11245,16,6,2026-03-15T07:12:14.736000+00:00,26.144,29.86,42.132,266.0,254,False,98.136,"[2048, 2048, 2048, 2049, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",312
1280,11245,16,7,2026-03-15T07:13:52.894000+00:00,25.894,29.733,42.367,267.0,255,False,97.994,"[None, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048, 2048]",311
1280,11245,16,8,2026-03-15T07:15:30.857000+00:00,25.841,29.734,42.219,272.0,251,False,97.794,"[None, 2048, 2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",314
1280,11245,16,9,2026-03-15T07:17:08.697000+00:00,26.108,29.872,42.15,276.0,252,False,98.13,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049, 2048]",314
1280,11245,16,10,2026-03-15T07:18:46.810000+00:00,26.115,30.067,56.215,267.0,251,False,112.397,"[None, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",238
1280,11245,16,11,2026-03-15T07:20:39.108000+00:00,57.124,41.154,63.455,252.0,220,True,161.733,"[2064, 2064, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",235
