date,session_key,meeting_key,driver_number,interval,gap_to_leader
2026-03-08T05:07:20.417000+00:00,11234,1279,16,9.435,15.965
2026-03-08T05:07:25.521000+00:00,11234,1279,16,9.393,15.984
2026-03-08T05:07:26.214000+00:00,11234,1279,16,9.38,15.977
2026-03-08T05:07:28.861000+00:00,11234,1279,16,9.337,15.961
2026-03-08T05:07:30.274000+00:00,11234,1279,16,9.391,15.967
2026-03-08T05:07:35.002000+00:00,11234,1279,16,9.339,15.984
2026-03-08T05:07:38.551000+00:00,11234,1279,16,9.396,16.057
2026-03-08T05:07:41.880000+00:00,11234,1279,16,9.458,16.059
2026-03-08T05:07:45.514000+00:00,11234,1279,16,9.378,15.922
2026-03-08T05:07:50.417000+00:00,11234,1279,16,9.551,15.95
2026-03-08T05:07:53.042000+00:00,11234,1279,16,9.45,15.983
2026-03-08T05:07:55.195000+00:00,11234,1279,16,9.433,16.03
2026-03-08T05:07:58.956000+00:00,11234,1279,16,9.443,16.075
2026-03-08T05:08:02.119000+00:00,11234,1279,16,9.439,16.082
2026-03-08T05:08:05.812000+00:00,11234,1279,16,9.424,16.083
2026-03-08T05:08:09.587000+00:00,11234,1279,16,9.374,16.122
2026-03-08T05:08:12.892000+00:00,11234,1279,16,9.324,16.167
2026-03-08T05:08:17.715000+00:00,11234,1279,16,9.437,16.15
2026-03-08T05:08:22.819000+00:00,11234,1279,16,9.486,16.263
2026-03-08T05:08:26.807000+00:00,11234,1279,16,9.58,16.243
2026-03-08T05:08:32.440000+00:00,11234,1279,16,9.62,16.208
2026-03-08T05:08:35.750000+00:00,11234,1279,16,9.594,
2026-03-08T05:08:39.346000+00:00,11234,1279,16,9.577,15.766
2026-03-08T05:08:41.461000+00:00,11234,1279,16,9.442,15.639
2026-03-08T05:08:43.495000+00:00,11234,1279,16,9.418,15.549
2026-03-08T05:08:48.761000+00:00,11234,1279,16,9.423,15.647
2026-03-08T05:08:49.329000+00:00,11234,1279,16,9.417,15.66
2026-03-08T05:08:52.035000+00:00,11234,1279,16,9.395,15.718
2026-03-08T05:08:53.375000+00:00,11234,1279,16,9.424,15.72
2026-03-08T05:08:58.127000+00:00,11234,1279,16,9.315,15.693
2026-03-08T05:09:01.653000+00:00,11234,1279,16,9.341,15.716
2026-03-08T05:09:04.895000+00:00,11234,1279,16,9.351,15.605
2026-03-08T05:09:08.576000+00:00,11234,1279,16,9.257,15.486
2026-03-08T05:09:13.433000+00:00,11234,1279,16,9.377,15.459
2026-03-08T05:09:16.130000+00:00,11234,1279,16,9.308,15.47
2026-03-08T05:09:18.235000+00:00,11234,1279,16,9.312,15.545
2026-03-08T05:09:21.919000+00:00,11234,1279,16,9.291,15.249
2026-03-08T05:09:25.092000+00:00,11234,1279,16,9.277,15.145
2026-03-08T05:09:28.795000+00:00,11234,1279,16,9.272,15.14
2026-03-08T05:09:32.603000+00:00,11234,1279,16,9.273,15.169
2026-03-08T05:09:35.942000+00:00,11234,1279,16,9.293,15.186
2026-03-08T05:09:40.767000+00:00,11234,1279,16,9.414,15.15
2026-03-08T05:09:45.877000+00:00,11234,1279,16,9.468,15.222
2026-03-08T05:09:49.893000+00:00,11234,1279,16,9.514,15.232
2026-03-08T05:09:55.497000+00:00,11234,1279,16,9.562,15.243
2026-03-08T05:09:58.753000+00:00,11234,1279,16,9.44,15.167
2026-03-08T05:10:02.269000+00:00,11234,1279,16,9.317,14.902
2026-03-08T05:10:04.405000+00:00,11234,1279,16,9.267,14.845
2026-03-08T05:10:06.405000+00:00,11234,1279,16,9.27,14.795
2026-03-08T05:10:11.564000+00:00,11234,1279,16,9.281,14.815
2026-03-08T05:10:12.218000+00:00,11234,1279,16,9.273,14.803
2026-03-08T05:10:14.882000+00:00,11234,1279,16,9.244,14.751
2026-03-08T05:10:16.221000+00:00,11234,1279,16,9.227,14.733
2026-03-08T05:10:20.940000+00:00,11234,1279,16,9.12,14.725
2026-03-08T05:10:24.495000+00:00,11234,1279,16,9.196,14.755
2026-03-08T05:10:27.733000+00:00,11234,1279,16,9.189,14.646
2026-03-08T05:10:31.351000+00:00,11234,1279,16,9.071,14.504
2026-03-08T05:10:36.164000+00:00,11234,1279,16,9.112,14.497
2026-03-08T05:10:38.857000+00:00,11234,1279,16,9.04,14.549
2026-03-08T05:10:40.983000+00:00,11234,1279,16,9.078,14.601
2026-03-08T05:10:44.674000+00:00,11234,1279,16,9.068,14.624
2026-03-08T05:10:47.877000+00:00,11234,1279,16,9.075,14.653
2026-03-08T05:10:51.564000+00:00,11234,1279,16,9.079,14.67
2026-03-08T05:10:55.392000+00:00,11234,1279,16,9.086,14.692
2026-03-08T05:10:58.778000+00:00,11234,1279,16,9.117,14.71
2026-03-08T05:11:03.509000+00:00,11234,1279,16,9.198,14.772
2026-03-08T05:11:08.622000+00:00,11234,1279,16,9.254,14.856
2026-03-08T05:11:12.553000+00:00,11234,1279,16,9.319,14.832
2026-03-08T05:11:18.238000+00:00,11234,1279,16,9.368,14.887
2026-03-08T05:11:21.550000+00:00,11234,1279,16,9.245,14.857
2026-03-08T05:11:25.064000+00:00,11234,1279,16,9.196,14.722
2026-03-08T05:11:27.231000+00:00,11234,1279,16,9.094,14.74
2026-03-08T05:11:29.338000+00:00,11234,1279,16,9.117,14.703
2026-03-08T05:11:34.537000+00:00,11234,1279,16,9.165,14.733
2026-03-08T05:11:35.182000+00:00,11234,1279,16,9.159,14.722
2026-03-08T05:11:37.835000+00:00,11234,1279,16,9.109,14.659
2026-03-08T05:11:39.163000+00:00,11234,1279,16,9.053,14.645
2026-03-08T05:11:43.988000+00:00,11234,1279,16,8.919,14.761
2026-03-08T05:11:47.526000+00:00,11234,1279,16,9.013,14.802
2026-03-08T05:11:50.779000+00:00,11234,1279,16,9.047,14.753
2026-03-08T05:11:54.455000+00:00,11234,1279,16,8.995,14.682
2026-03-08T05:11:59.327000+00:00,11234,1279,16,9.053,14.712
2026-03-08T05:12:02.009000+00:00,11234,1279,16,8.979,14.77
2026-03-08T05:12:04.112000+00:00,11234,1279,16,9.017,14.824
2026-03-08T05:12:07.809000+00:00,11234,1279,16,9.018,14.842
2026-03-08T05:12:11.010000+00:00,11234,1279,16,9.01,14.862
2026-03-08T05:12:14.705000+00:00,11234,1279,16,9.029,14.879
2026-03-08T05:12:18.520000+00:00,11234,1279,16,9.124,14.897
2026-03-08T05:12:21.819000+00:00,11234,1279,16,9.238,14.91
2026-03-08T05:12:26.583000+00:00,11234,1279,16,9.322,14.869
2026-03-08T05:12:31.657000+00:00,11234,1279,16,9.364,14.897
2026-03-08T05:12:35.626000+00:00,11234,1279,16,9.471,14.934
2026-03-08T05:12:41.262000+00:00,11234,1279,16,9.512,14.951
2026-03-08T05:12:44.546000+00:00,11234,1279,16,9.421,14.871
2026-03-08T05:12:48.079000+00:00,11234,1279,16,9.288,14.644
2026-03-08T05:12:50.269000+00:00,11234,1279,16,9.152,14.591
2026-03-08T05:12:52.263000+00:00,11234,1279,16,9.16,14.553
2026-03-08T05:12:57.419000+00:00,11234,1279,16,9.092,14.593
2026-03-08T05:12:58.086000+00:00,11234,1279,16,9.066,14.587
2026-03-08T05:13:00.731000+00:00,11234,1279,16,8.95,14.555
2026-03-08T05:13:02.010000+00:00,11234,1279,16,8.883,14.511
2026-03-08T05:13:06.840000+00:00,11234,1279,16,8.829,14.619
2026-03-08T05:13:10.418000+00:00,11234,1279,16,8.882,14.692
2026-03-08T05:13:13.650000+00:00,11234,1279,16,8.903,14.663
2026-03-08T05:13:17.311000+00:00,11234,1279,16,8.836,14.596
2026-03-08T05:13:22.263000+00:00,11234,1279,16,9.023,14.684
2026-03-08T05:13:24.987000+00:00,11234,1279,16,8.983,14.772
2026-03-08T05:13:27.088000+00:00,11234,1279,16,9.016,14.84
2026-03-08T05:13:30.857000+00:00,11234,1279,16,9.049,14.881
2026-03-08T05:13:33.997000+00:00,11234,1279,16,9.047,14.88
2026-03-08T05:13:37.680000+00:00,11234,1279,16,9.026,14.888
2026-03-08T05:13:41.481000+00:00,11234,1279,16,8.986,14.919
2026-03-08T05:13:44.849000+00:00,11234,1279,16,8.964,14.968
2026-03-08T05:13:49.546000+00:00,11234,1279,16,9.099,15.005
2026-03-08T05:13:54.631000+00:00,11234,1279,16,9.082,15.073
2026-03-08T05:13:58.546000+00:00,11234,1279,16,9.039,15.015
2026-03-08T05:14:04.378000+00:00,11234,1279,16,9.231,15.178
2026-03-08T05:14:07.772000+00:00,11234,1279,16,9.284,15.26
2026-03-08T05:14:11.305000+00:00,11234,1279,16,9.255,15.031
2026-03-08T05:14:13.527000+00:00,11234,1279,16,9.201,15.044
2026-03-08T05:14:15.635000+00:00,11234,1279,16,9.271,15.065
2026-03-08T05:14:20.790000+00:00,11234,1279,16,9.212,15.107
2026-03-08T05:14:21.451000+00:00,11234,1279,16,9.185,
2026-03-08T05:14:24.089000+00:00,11234,1279,16,9.062,15.094
2026-03-08T05:14:25.414000+00:00,11234,1279,16,9.016,15.088
2026-03-08T05:14:30.147000+00:00,11234,1279,16,8.938,15.085
2026-03-08T05:14:33.678000+00:00,11234,1279,16,8.98,15.131
2026-03-08T05:14:36.934000+00:00,11234,1279,16,9.02,15.085
2026-03-08T05:14:40.632000+00:00,11234,1279,16,8.996,15.019
2026-03-08T05:14:45.564000+00:00,11234,1279,16,9.164,15.065
2026-03-08T05:14:48.224000+00:00,11234,1279,16,9.204,15.101
2026-03-08T05:14:50.332000+00:00,11234,1279,16,9.265,15.154
2026-03-08T05:14:54.072000+00:00,11234,1279,16,9.34,15.183
2026-03-08T05:14:57.341000+00:00,11234,1279,16,9.398,15.224
2026-03-08T05:15:01.021000+00:00,11234,1279,16,9.404,15.248
2026-03-08T05:15:04.816000+00:00,11234,1279,16,9.365,15.263
2026-03-08T05:15:08.094000+00:00,11234,1279,16,9.318,15.275
2026-03-08T05:15:12.809000+00:00,11234,1279,16,9.334,15.188
2026-03-08T05:15:17.934000+00:00,11234,1279,16,9.368,15.243
2026-03-08T05:15:21.856000+00:00,11234,1279,16,9.361,15.215
2026-03-08T05:15:27.645000+00:00,11234,1279,16,9.564,15.347
2026-03-08T05:15:31.007000+00:00,11234,1279,16,9.532,15.33
2026-03-08T05:15:34.575000+00:00,11234,1279,16,9.524,15.125
2026-03-08T05:15:36.762000+00:00,11234,1279,16,9.486,15.146
2026-03-08T05:15:38.812000+00:00,11234,1279,16,9.524,15.158
2026-03-08T05:15:43.989000+00:00,11234,1279,16,9.5,15.223
2026-03-08T05:15:44.648000+00:00,11234,1279,16,9.482,15.22
2026-03-08T05:15:47.355000+00:00,11234,1279,16,9.404,15.209
2026-03-08T05:15:48.782000+00:00,11234,1279,16,9.402,15.191
2026-03-08T05:15:53.450000+00:00,11234,1279,16,9.421,15.227
2026-03-08T05:15:56.967000+00:00,11234,1279,16,9.447,15.258
2026-03-08T05:16:00.199000+00:00,11234,1279,16,9.428,15.203
2026-03-08T05:16:03.926000+00:00,11234,1279,16,9.424,15.182
2026-03-08T05:16:08.847000+00:00,11234,1279,16,9.566,15.198
2026-03-08T05:16:11.545000+00:00,11234,1279,16,9.654,15.288
2026-03-08T05:16:13.653000+00:00,11234,1279,16,9.729,15.368
2026-03-08T05:16:17.362000+00:00,11234,1279,16,9.735,15.378
2026-03-08T05:16:20.558000+00:00,11234,1279,16,9.762,15.416
2026-03-08T05:16:24.237000+00:00,11234,1279,16,9.743,15.429
2026-03-08T05:16:28.004000+00:00,11234,1279,16,9.671,15.437
2026-03-08T05:16:31.320000+00:00,11234,1279,16,9.623,15.471
2026-03-08T05:16:36.018000+00:00,11234,1279,16,9.641,15.455
2026-03-08T05:16:41.099000+00:00,11234,1279,16,9.711,15.561
2026-03-08T05:16:45.047000+00:00,11234,1279,16,9.792,15.632
2026-03-08T05:16:50.759000+00:00,11234,1279,16,9.92,15.653
2026-03-08T05:16:54.042000+00:00,11234,1279,16,9.855,15.577
2026-03-08T05:16:57.639000+00:00,11234,1279,16,9.858,15.396
2026-03-08T05:16:59.806000+00:00,11234,1279,16,9.807,15.371
2026-03-08T05:17:01.827000+00:00,11234,1279,16,9.863,15.391
2026-03-08T05:17:06.987000+00:00,11234,1279,16,9.866,15.446
2026-03-08T05:17:07.651000+00:00,11234,1279,16,9.846,15.447
2026-03-08T05:17:10.249000+00:00,11234,1279,16,9.753,15.446
2026-03-08T05:17:11.628000+00:00,11234,1279,16,9.755,15.409
2026-03-08T05:17:16.405000+00:00,11234,1279,16,9.778,15.469
2026-03-08T05:17:19.930000+00:00,11234,1279,16,9.816,15.513
2026-03-08T05:17:23.171000+00:00,11234,1279,16,9.872,15.444
2026-03-08T05:17:26.958000+00:00,11234,1279,16,9.902,15.394
2026-03-08T05:17:31.915000+00:00,11234,1279,16,10.083,15.424
2026-03-08T05:17:34.633000+00:00,11234,1279,16,10.189,15.492
2026-03-08T05:17:36.772000+00:00,11234,1279,16,10.338,15.554
2026-03-08T05:17:40.470000+00:00,11234,1279,16,10.491,15.489
2026-03-08T05:17:43.710000+00:00,11234,1279,16,10.533,15.515
2026-03-08T05:17:47.426000+00:00,11234,1279,16,10.515,15.544
2026-03-08T05:17:51.148000+00:00,11234,1279,16,10.413,15.55
2026-03-08T05:17:54.396000+00:00,11234,1279,16,10.303,15.544
2026-03-08T05:17:59.030000+00:00,11234,1279,16,10.283,15.42
2026-03-08T05:18:04.060000+00:00,11234,1279,16,10.277,15.432
2026-03-08T05:18:07.945000+00:00,11234,1279,16,10.256,15.385
2026-03-08T05:18:13.741000+00:00,11234,1279,16,10.435,15.519
2026-03-08T05:18:17.016000+00:00,11234,1279,16,10.42,15.482
2026-03-08T05:18:20.594000+00:00,11234,1279,16,10.334,15.275
2026-03-08T05:18:22.788000+00:00,11234,1279,16,10.295,15.271
2026-03-08T05:18:24.868000+00:00,11234,1279,16,10.365,15.292
2026-03-08T05:18:30.033000+00:00,11234,1279,16,10.356,15.384
2026-03-08T05:18:30.684000+00:00,11234,1279,16,10.337,15.39
2026-03-08T05:18:33.328000+00:00,11234,1279,16,10.255,15.403
2026-03-08T05:18:34.594000+00:00,11234,1279,16,10.204,15.352
2026-03-08T05:18:39.538000+00:00,11234,1279,16,10.234,15.442
2026-03-08T05:18:43.051000+00:00,11234,1279,16,10.318,15.513
2026-03-08T05:18:46.294000+00:00,11234,1279,16,10.356,15.478
2026-03-08T05:18:49.947000+00:00,11234,1279,16,10.279,15.422
2026-03-08T05:18:54.842000+00:00,11234,1279,16,10.396,15.407
2026-03-08T05:18:57.505000+00:00,11234,1279,16,10.44,15.444
2026-03-08T05:18:59.580000+00:00,11234,1279,16,10.488,15.487
2026-03-08T05:19:03.255000+00:00,11234,1279,16,10.437,15.475
2026-03-08T05:19:06.414000+00:00,11234,1279,16,10.409,15.486
2026-03-08T05:19:10.095000+00:00,11234,1279,16,10.413,15.517
2026-03-08T05:19:13.913000+00:00,11234,1279,16,10.436,15.584
2026-03-08T05:19:17.229000+00:00,11234,1279,16,10.47,15.655
2026-03-08T05:19:21.998000+00:00,11234,1279,16,10.551,15.608
2026-03-08T05:19:27.073000+00:00,11234,1279,16,10.607,15.654
2026-03-08T05:19:31.097000+00:00,11234,1279,16,10.781,15.724
2026-03-08T05:19:36.782000+00:00,11234,1279,16,10.885,15.702
2026-03-08T05:19:40.044000+00:00,11234,1279,16,10.842,15.634
2026-03-08T05:19:43.628000+00:00,11234,1279,16,10.755,15.392
2026-03-08T05:19:45.751000+00:00,11234,1279,16,10.666,15.298
2026-03-08T05:19:47.858000+00:00,11234,1279,16,10.701,15.266
2026-03-08T05:19:53.027000+00:00,11234,1279,16,10.735,15.32
2026-03-08T05:19:53.681000+00:00,11234,1279,16,10.738,15.335
2026-03-08T05:19:56.384000+00:00,11234,1279,16,10.75,15.389
2026-03-08T05:19:57.703000+00:00,11234,1279,16,10.735,15.299
2026-03-08T05:20:02.490000+00:00,11234,1279,16,10.685,15.252
2026-03-08T05:20:05.967000+00:00,11234,1279,16,10.694,15.246
2026-03-08T05:20:09.107000+00:00,11234,1279,16,10.604,15.106
2026-03-08T05:20:12.751000+00:00,11234,1279,16,10.528,14.989
2026-03-08T05:20:17.612000+00:00,11234,1279,16,10.614,14.993
2026-03-08T05:20:20.316000+00:00,11234,1279,16,10.679,15.054
2026-03-08T05:20:22.412000+00:00,11234,1279,16,10.757,15.127
2026-03-08T05:20:26.079000+00:00,11234,1279,16,10.671,15.022
2026-03-08T05:20:29.293000+00:00,11234,1279,16,10.664,15.015
2026-03-08T05:20:32.915000+00:00,11234,1279,16,10.672,15.034
2026-03-08T05:20:36.771000+00:00,11234,1279,16,10.736,15.132
2026-03-08T05:20:40.156000+00:00,11234,1279,16,10.831,15.233
2026-03-08T05:20:44.921000+00:00,11234,1279,16,10.949,15.197
2026-03-08T05:20:50.055000+00:00,11234,1279,16,11.068,15.318
2026-03-08T05:20:54.131000+00:00,11234,1279,16,11.347,15.438
2026-03-08T05:20:59.842000+00:00,11234,1279,16,11.234,15.513
2026-03-08T05:21:03.191000+00:00,11234,1279,16,11.095,15.49
2026-03-08T05:21:06.674000+00:00,11234,1279,16,10.941,15.316
2026-03-08T05:21:08.914000+00:00,11234,1279,16,10.907,15.291
2026-03-08T05:21:10.881000+00:00,11234,1279,16,10.927,15.234
2026-03-08T05:21:16.081000+00:00,11234,1279,16,10.941,15.27
2026-03-08T05:21:16.743000+00:00,11234,1279,16,,15.28
2026-03-08T05:21:19.451000+00:00,11234,1279,16,10.952,15.325
2026-03-08T05:21:20.867000+00:00,11234,1279,16,10.968,15.346
2026-03-08T05:21:25.557000+00:00,11234,1279,16,10.909,15.389
2026-03-08T05:21:29.040000+00:00,11234,1279,16,10.975,15.39
2026-03-08T05:21:32.196000+00:00,11234,1279,16,10.903,15.285
2026-03-08T05:21:35.896000+00:00,11234,1279,16,10.8,15.243
2026-03-08T05:21:40.761000+00:00,11234,1279,16,10.812,15.21
2026-03-08T05:21:43.458000+00:00,11234,1279,16,10.709,15.257
2026-03-08T05:21:45.540000+00:00,11234,1279,16,10.741,15.304
2026-03-08T05:21:49.266000+00:00,11234,1279,16,10.728,15.268
2026-03-08T05:21:52.365000+00:00,11234,1279,16,10.703,15.276
2026-03-08T05:21:56.032000+00:00,11234,1279,16,10.689,15.285
2026-03-08T05:21:59.858000+00:00,11234,1279,16,10.692,15.324
2026-03-08T05:22:03.216000+00:00,11234,1279,16,10.698,15.371
2026-03-08T05:22:07.987000+00:00,11234,1279,16,10.736,15.41
2026-03-08T05:22:13.060000+00:00,11234,1279,16,10.752,15.478
2026-03-08T05:22:17.030000+00:00,11234,1279,16,10.878,15.598
2026-03-08T05:22:22.758000+00:00,11234,1279,16,10.999,15.649
2026-03-08T05:22:26.007000+00:00,11234,1279,16,10.94,15.601
2026-03-08T05:22:29.580000+00:00,11234,1279,16,10.845,15.339
2026-03-08T05:22:31.637000+00:00,11234,1279,16,10.756,15.27
2026-03-08T05:22:33.706000+00:00,11234,1279,16,10.848,15.324
2026-03-08T05:22:38.904000+00:00,11234,1279,16,10.852,15.43
2026-03-08T05:22:39.635000+00:00,11234,1279,16,10.838,15.435
2026-03-08T05:22:42.278000+00:00,11234,1279,16,10.79,15.453
2026-03-08T05:22:43.570000+00:00,11234,1279,16,10.776,15.433
2026-03-08T05:22:48.308000+00:00,11234,1279,16,10.716,15.443
2026-03-08T05:22:51.792000+00:00,11234,1279,16,10.76,15.457
2026-03-08T05:22:55.061000+00:00,11234,1279,16,10.817,15.46
2026-03-08T05:22:58.762000+00:00,11234,1279,16,10.766,15.393
2026-03-08T05:23:03.620000+00:00,11234,1279,16,10.861,15.365
2026-03-08T05:23:06.288000+00:00,11234,1279,16,10.91,15.407
2026-03-08T05:23:08.375000+00:00,11234,1279,16,10.961,15.452
2026-03-08T05:23:12.084000+00:00,11234,1279,16,10.989,15.444
2026-03-08T05:23:15.251000+00:00,11234,1279,16,10.984,15.466
2026-03-08T05:23:18.937000+00:00,11234,1279,16,10.968,15.486
2026-03-08T05:23:22.763000+00:00,11234,1279,16,10.936,15.531
2026-03-08T05:23:26.086000+00:00,11234,1279,16,10.921,15.584
2026-03-08T05:23:30.891000+00:00,11234,1279,16,11.079,15.662
2026-03-08T05:23:35.896000+00:00,11234,1279,16,11.108,15.707
2026-03-08T05:23:39.858000+00:00,11234,1279,16,11.195,15.715
2026-03-08T05:23:45.724000+00:00,11234,1279,16,11.409,15.882
2026-03-08T05:23:48.992000+00:00,11234,1279,16,11.316,15.809
2026-03-08T05:23:52.515000+00:00,11234,1279,16,11.263,15.561
2026-03-08T05:23:54.675000+00:00,11234,1279,16,11.184,15.505
2026-03-08T05:23:56.735000+00:00,11234,1279,16,11.25,15.545
2026-03-08T05:24:01.871000+00:00,11234,1279,16,11.219,15.634
2026-03-08T05:24:02.510000+00:00,11234,1279,16,11.2,15.643
2026-03-08T05:24:05.226000+00:00,11234,1279,16,11.139,15.691
2026-03-08T05:24:06.527000+00:00,11234,1279,16,11.159,15.698
2026-03-08T05:24:11.422000+00:00,11234,1279,16,11.259,15.734
2026-03-08T05:24:14.905000+00:00,11234,1279,16,11.307,15.743
2026-03-08T05:24:18.115000+00:00,11234,1279,16,11.344,15.696
2026-03-08T05:24:21.791000+00:00,11234,1279,16,11.275,15.572
2026-03-08T05:24:26.673000+00:00,11234,1279,16,11.391,15.557
2026-03-08T05:24:29.335000+00:00,11234,1279,16,11.45,15.604
2026-03-08T05:24:31.446000+00:00,11234,1279,16,11.511,15.655
2026-03-08T05:24:35.096000+00:00,11234,1279,16,11.509,15.619
2026-03-08T05:24:38.228000+00:00,11234,1279,16,11.512,15.615
2026-03-08T05:24:41.925000+00:00,11234,1279,16,11.502,15.629
2026-03-08T05:24:45.727000+00:00,11234,1279,16,11.475,15.702
2026-03-08T05:24:49.104000+00:00,11234,1279,16,11.466,15.802
2026-03-08T05:24:53.855000+00:00,11234,1279,16,11.614,15.749
2026-03-08T05:24:58.980000+00:00,11234,1279,16,11.727,15.904
2026-03-08T05:25:02.874000+00:00,11234,1279,16,11.675,15.852
2026-03-08T05:25:08.662000+00:00,11234,1279,16,11.792,15.78
2026-03-08T05:25:11.949000+00:00,11234,1279,16,11.809,15.634
2026-03-08T05:25:15.483000+00:00,11234,1279,16,11.73,15.362
2026-03-08T05:25:17.624000+00:00,11234,1279,16,11.657,15.295
2026-03-08T05:25:19.703000+00:00,11234,1279,16,11.779,15.386
2026-03-08T05:25:24.958000+00:00,11234,1279,16,11.869,15.532
2026-03-08T05:25:25.642000+00:00,11234,1279,16,11.881,15.553
2026-03-08T05:25:28.410000+00:00,11234,1279,16,11.969,15.661
2026-03-08T05:25:29.979000+00:00,11234,1279,16,11.994,15.68
2026-03-08T05:25:34.718000+00:00,11234,1279,16,12.02,15.809
2026-03-08T05:25:38.176000+00:00,11234,1279,16,12.027,15.803
2026-03-08T05:25:41.333000+00:00,11234,1279,16,11.861,15.598
2026-03-08T05:25:45.017000+00:00,11234,1279,16,11.731,15.51
2026-03-08T05:25:49.890000+00:00,11234,1279,16,11.829,15.514
2026-03-08T05:25:52.541000+00:00,11234,1279,16,11.876,15.561
2026-03-08T05:25:54.662000+00:00,11234,1279,16,11.946,15.604
2026-03-08T05:25:58.360000+00:00,11234,1279,16,12.016,15.624
2026-03-08T05:26:01.614000+00:00,11234,1279,16,12.054,15.681
2026-03-08T05:26:05.265000+00:00,11234,1279,16,12.064,15.684
2026-03-08T05:26:09.067000+00:00,11234,1279,16,12.083,15.674
2026-03-08T05:26:12.437000+00:00,11234,1279,16,12.121,15.673
2026-03-08T05:26:17.169000+00:00,11234,1279,16,12.205,15.611
2026-03-08T05:26:22.203000+00:00,11234,1279,16,12.229,15.644
2026-03-08T05:26:26.200000+00:00,11234,1279,16,12.384,15.642
2026-03-08T05:26:31.902000+00:00,11234,1279,16,12.462,15.639
2026-03-08T05:26:35.232000+00:00,11234,1279,16,12.484,15.644
2026-03-08T05:26:38.831000+00:00,11234,1279,16,12.42,15.425
2026-03-08T05:26:41.003000+00:00,11234,1279,16,12.342,15.429
2026-03-08T05:26:43.068000+00:00,11234,1279,16,12.369,15.431
2026-03-08T05:26:48.311000+00:00,11234,1279,16,12.542,15.546
2026-03-08T05:26:49.001000+00:00,11234,1279,16,12.545,15.519
