date,session_key,meeting_key,driver_number,interval,gap_to_leader
2026-03-08T04:12:53.264000+00:00,11234,1279,44,1.699,2.313
2026-03-08T04:12:58.221000+00:00,11234,1279,44,1.736,2.335
2026-03-08T04:13:03.402000+00:00,11234,1279,44,1.872,2.325
2026-03-08T04:13:07.451000+00:00,11234,1279,44,1.704,2.357
2026-03-08T04:13:13.097000+00:00,11234,1279,44,1.717,2.365
2026-03-08T04:13:16.484000+00:00,11234,1279,44,1.757,2.456
2026-03-08T04:13:20.031000+00:00,11234,1279,44,1.677,2.529
2026-03-08T04:13:22.174000+00:00,11234,1279,44,1.642,2.478
2026-03-08T04:13:24.193000+00:00,11234,1279,44,1.63,2.417
2026-03-08T04:13:29.366000+00:00,11234,1279,44,1.69,2.42
2026-03-08T04:13:30.022000+00:00,11234,1279,44,1.708,2.413
2026-03-08T04:13:32.710000+00:00,11234,1279,44,1.804,2.374
2026-03-08T04:13:34.052000+00:00,11234,1279,44,1.764,2.381
2026-03-08T04:13:38.965000+00:00,11234,1279,44,1.959,2.46
2026-03-08T04:13:42.618000+00:00,11234,1279,44,2.23,2.352
2026-03-08T04:13:46.051000+00:00,11234,1279,44,2.26,2.331
2026-03-08T04:13:49.639000+00:00,11234,1279,44,1.694,1.974
2026-03-08T04:13:54.505000+00:00,11234,1279,44,1.466,1.891
2026-03-08T04:13:57.294000+00:00,11234,1279,44,1.521,1.978
2026-03-08T04:13:59.492000+00:00,11234,1279,44,1.683,2.045
2026-03-08T04:14:03.262000+00:00,11234,1279,44,1.682,2.112
2026-03-08T04:14:06.600000+00:00,11234,1279,44,1.698,2.213
2026-03-08T04:14:10.356000+00:00,11234,1279,44,1.719,2.158
2026-03-08T04:14:14.231000+00:00,11234,1279,44,1.754,1.95
2026-03-08T04:14:17.613000+00:00,11234,1279,44,1.768,1.791
2026-03-08T04:14:22.533000+00:00,11234,1279,44,1.421,1.821
2026-03-08T04:14:27.718000+00:00,11234,1279,44,1.41,1.723
2026-03-08T04:14:31.811000+00:00,11234,1279,44,1.195,1.659
2026-03-08T04:14:37.440000+00:00,11234,1279,44,1.122,1.628
2026-03-08T04:14:40.823000+00:00,11234,1279,44,1.095,1.526
2026-03-08T04:14:44.402000+00:00,11234,1279,44,0.902,1.492
2026-03-08T04:14:46.594000+00:00,11234,1279,44,0.839,1.468
2026-03-08T04:14:48.643000+00:00,11234,1279,44,0.81,1.483
2026-03-08T04:14:53.760000+00:00,11234,1279,44,0.893,1.32
2026-03-08T04:14:54.410000+00:00,11234,1279,44,0.926,1.258
2026-03-08T04:14:57.093000+00:00,11234,1279,44,1.014,1.081
2026-03-08T04:14:58.500000+00:00,11234,1279,44,0.945,1.062
2026-03-08T04:15:03.370000+00:00,11234,1279,44,0.364,0.492
2026-03-08T04:15:06.872000+00:00,11234,1279,44,0.112,0.188
2026-03-08T04:15:10.249000+00:00,11234,1279,44,0.264,0.334
2026-03-08T04:15:14.286000+00:00,11234,1279,44,0.08,
2026-03-08T04:15:19.724000+00:00,11234,1279,44,0.207,0.748
2026-03-08T04:15:22.711000+00:00,11234,1279,44,0.372,1.073
2026-03-08T04:15:25.020000+00:00,11234,1279,44,0.541,1.372
2026-03-08T04:15:29.154000+00:00,11234,1279,44,0.737,1.814
2026-03-08T04:15:32.457000+00:00,11234,1279,44,0.808,1.882
2026-03-08T04:15:36.212000+00:00,11234,1279,44,0.835,1.847
2026-03-08T04:15:40.097000+00:00,11234,1279,44,0.802,1.694
2026-03-08T04:15:43.390000+00:00,11234,1279,44,0.724,1.495
2026-03-08T04:15:48.317000+00:00,11234,1279,44,0.629,1.534
2026-03-08T04:15:53.445000+00:00,11234,1279,44,0.725,1.487
2026-03-08T04:15:57.514000+00:00,11234,1279,44,0.692,1.414
2026-03-08T04:16:03.171000+00:00,11234,1279,44,0.759,1.459
2026-03-08T04:16:06.620000+00:00,11234,1279,44,0.795,1.557
2026-03-08T04:16:10.218000+00:00,11234,1279,44,0.744,1.703
2026-03-08T04:16:12.435000+00:00,11234,1279,44,0.774,1.665
2026-03-08T04:16:14.404000+00:00,11234,1279,44,0.708,1.558
2026-03-08T04:16:19.653000+00:00,11234,1279,44,0.78,1.511
2026-03-08T04:16:20.259000+00:00,11234,1279,44,0.792,1.5
2026-03-08T04:16:22.943000+00:00,11234,1279,44,0.807,1.45
2026-03-08T04:16:24.324000+00:00,11234,1279,44,0.768,1.498
2026-03-08T04:16:29.253000+00:00,11234,1279,44,0.877,1.583
2026-03-08T04:16:32.838000+00:00,11234,1279,44,0.936,1.429
2026-03-08T04:16:36.199000+00:00,11234,1279,44,0.774,1.344
2026-03-08T04:16:40.027000+00:00,11234,1279,44,0.758,1.417
2026-03-08T04:16:44.885000+00:00,11234,1279,44,0.809,1.492
2026-03-08T04:16:47.555000+00:00,11234,1279,44,0.868,1.502
2026-03-08T04:16:49.745000+00:00,11234,1279,44,0.944,1.498
2026-03-08T04:16:53.588000+00:00,11234,1279,44,0.928,1.6
2026-03-08T04:16:56.885000+00:00,11234,1279,44,0.959,1.66
2026-03-08T04:17:00.643000+00:00,11234,1279,44,0.917,1.662
2026-03-08T04:17:04.434000+00:00,11234,1279,44,0.806,1.573
2026-03-08T04:17:07.657000+00:00,11234,1279,44,0.685,1.434
2026-03-08T04:17:12.592000+00:00,11234,1279,44,0.739,1.544
2026-03-08T04:17:17.783000+00:00,11234,1279,44,0.812,1.531
2026-03-08T04:17:21.790000+00:00,11234,1279,44,0.799,1.535
2026-03-08T04:17:27.507000+00:00,11234,1279,44,0.944,1.585
2026-03-08T04:17:30.862000+00:00,11234,1279,44,0.942,1.647
2026-03-08T04:17:34.493000+00:00,11234,1279,44,0.896,1.783
2026-03-08T04:17:36.663000+00:00,11234,1279,44,0.879,1.79
2026-03-08T04:17:38.653000+00:00,11234,1279,44,0.835,1.758
2026-03-08T04:17:43.856000+00:00,11234,1279,44,0.911,1.782
2026-03-08T04:17:44.569000+00:00,11234,1279,44,0.935,1.778
2026-03-08T04:17:47.251000+00:00,11234,1279,44,1.065,1.76
2026-03-08T04:17:48.609000+00:00,11234,1279,44,1.058,1.776
2026-03-08T04:17:53.510000+00:00,11234,1279,44,1.144,1.841
2026-03-08T04:17:57.081000+00:00,11234,1279,44,1.281,1.669
2026-03-08T04:18:00.385000+00:00,11234,1279,44,1.132,1.578
2026-03-08T04:18:04.041000+00:00,11234,1279,44,0.966,1.6
2026-03-08T04:18:08.975000+00:00,11234,1279,44,0.985,1.621
2026-03-08T04:18:11.641000+00:00,11234,1279,44,1.047,1.69
2026-03-08T04:18:13.859000+00:00,11234,1279,44,1.151,1.837
2026-03-08T04:18:17.683000+00:00,11234,1279,44,1.172,2.018
2026-03-08T04:18:20.920000+00:00,11234,1279,44,1.212,2.09
2026-03-08T04:18:24.665000+00:00,11234,1279,44,1.175,2.055
2026-03-08T04:18:28.473000+00:00,11234,1279,44,1.023,1.868
2026-03-08T04:18:31.710000+00:00,11234,1279,44,0.889,1.639
2026-03-08T04:18:36.688000+00:00,11234,1279,44,0.998,1.767
2026-03-08T04:18:41.867000+00:00,11234,1279,44,1.101,1.786
2026-03-08T04:18:45.922000+00:00,11234,1279,44,1.12,1.833
2026-03-08T04:18:51.603000+00:00,11234,1279,44,1.117,1.858
2026-03-08T04:18:55.026000+00:00,11234,1279,44,1.108,1.976
2026-03-08T04:18:58.624000+00:00,11234,1279,44,1.089,2.117
2026-03-08T04:19:00.794000+00:00,11234,1279,44,1.048,2.141
2026-03-08T04:19:02.754000+00:00,11234,1279,44,0.962,2.105
2026-03-08T04:19:07.944000+00:00,11234,1279,44,1.023,2.065
2026-03-08T04:19:08.786000+00:00,11234,1279,44,1.041,2.053
2026-03-08T04:19:11.430000+00:00,11234,1279,44,1.23,2.113
2026-03-08T04:19:13.497000+00:00,11234,1279,44,1.694,2.731
2026-03-08T04:19:23.078000+00:00,11234,1279,44,2.544,4.091
2026-03-08T04:19:28.347000+00:00,11234,1279,44,2.426,3.714
2026-03-08T04:19:32.037000+00:00,11234,1279,44,1.96,3.147
2026-03-08T04:19:35.847000+00:00,11234,1279,44,1.417,2.638
2026-03-08T04:19:42.759000+00:00,11234,1279,44,1.444,2.541
2026-03-08T04:19:46.407000+00:00,11234,1279,44,1.452,2.69
2026-03-08T04:19:49.063000+00:00,11234,1279,44,1.709,2.851
2026-03-08T04:19:53.405000+00:00,11234,1279,44,1.131,2.811
2026-03-08T04:19:57.776000+00:00,11234,1279,44,1.668,3.794
2026-03-08T04:20:04.283000+00:00,11234,1279,44,1.455,3.028
2026-03-08T04:20:09.772000+00:00,11234,1279,44,0.866,1.597
2026-03-08T04:20:17.125000+00:00,11234,1279,44,0.986,2.744
2026-03-08T04:20:24.614000+00:00,11234,1279,44,0.854,2.186
2026-03-08T04:20:30.082000+00:00,11234,1279,44,0.833,1.998
2026-03-08T04:20:34.366000+00:00,11234,1279,44,0.727,1.857
2026-03-08T04:20:40.557000+00:00,11234,1279,44,1.058,1.78
2026-03-08T04:20:44.594000+00:00,11234,1279,44,1.138,1.985
2026-03-08T04:20:49.229000+00:00,11234,1279,44,1.158,1.953
2026-03-08T04:20:52.631000+00:00,11234,1279,44,1.918,2.717
2026-03-08T04:20:55.175000+00:00,11234,1279,44,,2.673
2026-03-08T04:21:02.181000+00:00,11234,1279,44,,2.634
2026-03-08T04:21:03.564000+00:00,11234,1279,44,,2.634
2026-03-08T04:21:03.565000+00:00,11234,1279,44,3.003,3.003
2026-03-08T04:21:07.758000+00:00,11234,1279,44,3.276,3.276
2026-03-08T04:21:09.515000+00:00,11234,1279,44,3.11,3.11
2026-03-08T04:21:15.507000+00:00,11234,1279,44,2.895,2.895
2026-03-08T04:21:20.726000+00:00,11234,1279,44,2.355,2.355
2026-03-08T04:21:25.226000+00:00,11234,1279,44,1.813,1.813
2026-03-08T04:21:29.310000+00:00,11234,1279,44,1.671,1.671
2026-03-08T04:21:36.443000+00:00,11234,1279,44,3.042,3.042
2026-03-08T04:21:41.220000+00:00,11234,1279,44,3.039,3.039
2026-03-08T04:21:44.259000+00:00,11234,1279,44,3.047,3.047
2026-03-08T04:21:48.883000+00:00,11234,1279,44,1.328,1.328
2026-03-08T04:21:53.329000+00:00,11234,1279,44,2.264,2.264
2026-03-08T04:21:59.143000+00:00,11234,1279,44,3.991,3.991
2026-03-08T04:22:04.799000+00:00,11234,1279,44,2.37,2.37
2026-03-08T04:22:11.800000+00:00,11234,1279,44,3.491,3.491
2026-03-08T04:22:18.286000+00:00,11234,1279,44,1.929,1.929
2026-03-08T04:22:23.895000+00:00,11234,1279,44,1.865,1.865
2026-03-08T04:22:28.327000+00:00,11234,1279,44,1.898,1.898
2026-03-08T04:22:35.390000+00:00,11234,1279,44,2.559,2.559
2026-03-08T04:22:39.492000+00:00,11234,1279,44,2.91,2.91
2026-03-08T04:22:43.899000+00:00,11234,1279,44,2.242,2.242
2026-03-08T04:22:48.034000+00:00,11234,1279,44,2.921,2.921
2026-03-08T04:22:50.512000+00:00,11234,1279,44,3.002,3.002
2026-03-08T04:22:58.320000+00:00,11234,1279,44,3.774,3.774
2026-03-08T04:22:59.857000+00:00,11234,1279,44,4.14,4.14
2026-03-08T04:23:04.011000+00:00,11234,1279,44,4.132,4.132
2026-03-08T04:23:05.692000+00:00,11234,1279,44,3.883,3.883
2026-03-08T04:23:11.145000+00:00,11234,1279,44,3.494,3.494
2026-03-08T04:23:15.901000+00:00,11234,1279,44,3.0,3.0
2026-03-08T04:23:19.843000+00:00,11234,1279,44,2.41,2.41
2026-03-08T04:23:23.554000+00:00,11234,1279,44,1.86,1.86
2026-03-08T04:23:28.461000+00:00,11234,1279,44,1.783,1.783
2026-03-08T04:23:31.200000+00:00,11234,1279,44,1.815,1.815
2026-03-08T04:23:33.373000+00:00,11234,1279,44,1.952,1.952
2026-03-08T04:23:37.100000+00:00,11234,1279,44,1.987,1.987
2026-03-08T04:23:40.354000+00:00,11234,1279,44,1.982,1.982
2026-03-08T04:23:44.122000+00:00,11234,1279,44,1.946,1.946
2026-03-08T04:23:47.955000+00:00,11234,1279,44,1.829,1.829
2026-03-08T04:23:51.350000+00:00,11234,1279,44,1.707,1.707
2026-03-08T04:23:56.185000+00:00,11234,1279,44,1.71,1.71
2026-03-08T04:24:01.362000+00:00,11234,1279,44,1.734,1.734
2026-03-08T04:24:05.523000+00:00,11234,1279,44,1.821,1.821
2026-03-08T04:24:11.103000+00:00,11234,1279,44,1.798,1.798
2026-03-08T04:24:14.476000+00:00,11234,1279,44,1.91,1.91
2026-03-08T04:24:18.086000+00:00,11234,1279,44,1.945,1.945
2026-03-08T04:24:20.306000+00:00,11234,1279,44,1.995,1.995
2026-03-08T04:24:22.299000+00:00,11234,1279,44,1.978,1.978
2026-03-08T04:24:27.526000+00:00,11234,1279,44,1.982,1.982
2026-03-08T04:24:28.196000+00:00,11234,1279,44,1.978,1.978
2026-03-08T04:24:30.980000+00:00,11234,1279,44,1.941,1.941
2026-03-08T04:24:32.303000+00:00,11234,1279,44,1.97,1.97
2026-03-08T04:24:37.152000+00:00,11234,1279,44,2.042,2.042
2026-03-08T04:24:40.790000+00:00,11234,1279,44,2.095,2.095
2026-03-08T04:24:44.135000+00:00,11234,1279,44,1.985,1.985
2026-03-08T04:24:47.687000+00:00,11234,1279,44,1.953,1.953
2026-03-08T04:24:52.572000+00:00,11234,1279,44,1.989,1.989
2026-03-08T04:24:55.234000+00:00,11234,1279,44,2.0,2.0
2026-03-08T04:25:01.107000+00:00,11234,1279,44,1.949,1.949
2026-03-08T04:25:04.322000+00:00,11234,1279,44,1.972,1.972
2026-03-08T04:25:08.029000+00:00,11234,1279,44,1.97,1.97
2026-03-08T04:25:11.879000+00:00,11234,1279,44,1.918,1.918
2026-03-08T04:25:15.220000+00:00,11234,1279,44,1.859,1.859
2026-03-08T04:25:20.065000+00:00,11234,1279,44,1.853,1.853
2026-03-08T04:25:25.267000+00:00,11234,1279,44,1.81,1.81
2026-03-08T04:25:29.409000+00:00,11234,1279,44,1.928,1.928
2026-03-08T04:25:34.989000+00:00,11234,1279,44,1.916,1.916
2026-03-08T04:25:38.352000+00:00,11234,1279,44,2.044,2.044
2026-03-08T04:25:41.919000+00:00,11234,1279,44,2.085,2.085
2026-03-08T04:25:44.061000+00:00,11234,1279,44,2.041,2.041
2026-03-08T04:25:46.019000+00:00,11234,1279,44,2.024,2.024
2026-03-08T04:25:51.244000+00:00,11234,1279,44,1.928,1.928
2026-03-08T04:25:51.918000+00:00,11234,1279,44,1.916,1.916
2026-03-08T04:25:54.628000+00:00,11234,1279,44,1.864,1.864
2026-03-08T04:25:55.914000+00:00,11234,1279,44,1.837,1.837
2026-03-08T04:26:00.723000+00:00,11234,1279,44,1.841,1.841
2026-03-08T04:26:04.301000+00:00,11234,1279,44,1.808,1.808
2026-03-08T04:26:07.526000+00:00,11234,1279,44,1.753,1.753
2026-03-08T04:26:11.112000+00:00,11234,1279,44,1.727,1.727
2026-03-08T04:26:16.053000+00:00,11234,1279,44,1.784,1.784
2026-03-08T04:26:18.686000+00:00,11234,1279,44,1.822,1.822
2026-03-08T04:26:20.858000+00:00,11234,1279,44,1.832,1.832
2026-03-08T04:26:24.540000+00:00,11234,1279,44,1.796,1.796
2026-03-08T04:26:27.808000+00:00,11234,1279,44,1.802,1.802
2026-03-08T04:26:31.528000+00:00,11234,1279,44,1.811,1.811
2026-03-08T04:26:35.369000+00:00,11234,1279,44,1.78,1.78
2026-03-08T04:26:38.718000+00:00,11234,1279,44,1.738,1.738
2026-03-08T04:26:43.502000+00:00,11234,1279,44,1.674,1.674
2026-03-08T04:26:48.726000+00:00,11234,1279,44,1.573,1.573
2026-03-08T04:26:52.567000+00:00,11234,1279,44,1.54,1.54
2026-03-08T04:26:58.224000+00:00,11234,1279,44,1.538,1.538
2026-03-08T04:27:01.612000+00:00,11234,1279,44,1.635,1.635
2026-03-08T04:27:05.200000+00:00,11234,1279,44,1.693,1.693
2026-03-08T04:27:07.377000+00:00,11234,1279,44,1.741,1.741
2026-03-08T04:27:09.445000+00:00,11234,1279,44,1.771,1.771
2026-03-08T04:27:14.637000+00:00,11234,1279,44,1.816,1.816
2026-03-08T04:27:15.293000+00:00,11234,1279,44,1.817,1.817
2026-03-08T04:27:19.340000+00:00,11234,1279,44,1.873,1.873
2026-03-08T04:27:24.240000+00:00,11234,1279,44,1.646,1.646
2026-03-08T04:27:27.885000+00:00,11234,1279,44,1.565,1.565
