meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1279,11234,44,21,2026-03-08T04:34:59.564000+00:00,29.258,17.832,36.419,259.0,298.0,False,83.509,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1279,11234,44,22,2026-03-08T04:36:23.020000+00:00,29.306,17.766,36.31,260.0,298.0,False,83.382,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2048, 2049, 2048, 2048]","[2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",304.0
1279,11234,44,23,2026-03-08T04:37:46.432000+00:00,29.999,17.913,36.417,255.0,295.0,False,84.329,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",305.0
1279,11234,44,24,2026-03-08T04:39:10.770000+00:00,29.419,17.845,36.396,257.0,296.0,False,83.66,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1279,11234,44,25,2026-03-08T04:40:34.278000+00:00,29.611,17.867,36.607,255.0,294.0,False,84.085,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",300.0
1279,11234,44,26,2026-03-08T04:41:58.560000+00:00,29.455,17.86,36.445,258.0,294.0,False,83.76,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1279,11234,44,27,2026-03-08T04:43:22.167000+00:00,29.438,17.924,52.216,253.0,296.0,False,99.578,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",
1279,11234,44,28,2026-03-08T04:45:01.874000+00:00,35.116,17.909,36.11,275.0,290.0,True,89.135,"[2064, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2049, 2048, 2048, 2049, 2048]",220.0
1279,11234,44,29,2026-03-08T04:46:31.014000+00:00,29.431,17.923,36.12,251.0,289.0,False,83.474,"[2048, 2048, 2049, 2048, 2048, 2051, 2049, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",285.0
1279,11234,44,30,2026-03-08T04:47:54.444000+00:00,29.336,17.854,35.939,244.0,293.0,False,83.129,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2049, 2048]",287.0
1279,11234,44,31,2026-03-08T04:49:17.545000+00:00,29.328,17.835,36.022,,293.0,False,83.185,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1279,11234,44,32,2026-03-08T04:50:40.697000+00:00,29.415,17.921,36.439,250.0,299.0,False,83.775,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1279,11234,44,33,2026-03-08T04:52:04.554000+00:00,36.057,24.217,38.041,203.0,241.0,False,98.315,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",275.0
1279,11234,44,34,2026-03-08T04:53:42.792000+00:00,29.381,17.698,36.238,251.0,301.0,False,83.317,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0
1279,11234,44,35,2026-03-08T04:55:06.091000+00:00,29.42,17.712,36.206,246.0,298.0,False,83.338,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0
1279,11234,44,36,2026-03-08T04:56:29.494000+00:00,29.353,17.661,36.072,250.0,298.0,False,83.086,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0
1279,11234,44,37,2026-03-08T04:57:52.569000+00:00,29.069,17.752,35.867,245.0,293.0,False,82.688,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0
1279,11234,44,38,2026-03-08T04:59:15.238000+00:00,28.919,17.689,35.928,252.0,294.0,False,82.536,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",307.0
1279,11234,44,39,2026-03-08T05:00:37.792000+00:00,29.091,17.679,35.78,,296.0,False,82.55,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1279,11234,44,40,2026-03-08T05:02:00.414000+00:00,29.065,17.564,36.019,253.0,302.0,False,82.648,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0
1279,11234,44,41,2026-03-08T05:03:22.994000+00:00,29.114,17.688,35.834,252.0,295.0,False,82.636,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",302.0
1279,11234,44,42,2026-03-08T05:04:45.662000+00:00,28.993,17.663,35.903,251.0,294.0,False,82.559,"[None, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1279,11234,44,43,2026-03-08T05:06:08.163000+00:00,29.087,17.685,36.065,253.0,296.0,False,82.837,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0
1279,11234,44,44,2026-03-08T05:07:31.014000+00:00,28.867,17.57,36.092,,300.0,False,82.529,"[None, 2048, 2049, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",308.0
1279,11234,44,45,2026-03-08T05:08:53.680000+00:00,29.158,17.77,36.017,245.0,293.0,False,82.945,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0
1279,11234,44,46,2026-03-08T05:10:16.481000+00:00,29.105,17.709,35.863,252.0,295.0,False,82.677,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",307.0
1279,11234,44,47,2026-03-08T05:11:39.170000+00:00,29.189,17.665,35.91,251.0,297.0,False,82.764,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1279,11234,44,48,2026-03-08T05:13:01.860000+00:00,29.086,17.65,36.099,252.0,297.0,False,82.835,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1279,11234,44,49,2026-03-08T05:14:24.806000+00:00,29.107,17.787,36.416,248.0,296.0,False,83.31,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0
1279,11234,44,50,2026-03-08T05:15:48.084000+00:00,29.231,17.661,35.791,251.0,298.0,False,82.683,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",306.0
1279,11234,44,51,2026-03-08T05:17:10.743000+00:00,29.158,17.67,36.18,246.0,298.0,False,83.008,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",317.0
1279,11234,44,52,2026-03-08T05:18:33.823000+00:00,29.52,17.678,35.967,254.0,296.0,False,83.165,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0
1279,11234,44,53,2026-03-08T05:19:56.943000+00:00,29.035,17.661,35.858,252.0,295.0,False,82.554,"[None, 2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",313.0
1279,11234,44,54,2026-03-08T05:21:19.559000+00:00,29.094,17.613,35.716,,296.0,False,82.423,"[None, 2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048]","[2049, 2049, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]",316.0
1279,11234,44,55,2026-03-08T05:22:41.880000+00:00,28.996,17.577,35.927,254.0,299.0,False,82.5,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",312.0
1279,11234,44,56,2026-03-08T05:24:04.392000+00:00,29.004,17.632,36.08,,298.0,False,82.716,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",313.0
1279,11234,44,57,2026-03-08T05:25:27.187000+00:00,29.096,17.505,36.036,255.0,301.0,False,82.637,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2049, 2048]","[2048, 2051, 2049, 2048, 2048, 2048, 2048, 2048, 2049, 2048]",315.0
1279,11234,44,58,2026-03-08T05:26:49.754000+00:00,,,,,,False,,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",[2048],
