meeting_key,session_key,driver_number,lap_number,date_start,duration_sector_1,duration_sector_2,duration_sector_3,i1_speed,i2_speed,is_pit_out_lap,lap_duration,segments_sector_1,segments_sector_2,segments_sector_3,st_speed
1279,11234,16,1,2026-03-08T04:03:26.365000+00:00,29.364,,,261.0,,True,,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 0]",277.0
1279,11234,16,3,2026-03-08T04:07:50.361000+00:00,29.99,18.045,36.518,254.0,289.0,False,84.553,"[2048, 2048, 2048, 2048, 2048, 2049, 2049, 2049, 2049]","[2049, 2049, 2048, 2048, 2048]","[2051, 2049, 2048, 2048, 2051, 2051, 2048, 2048, 2048, 2048]",271.0
1279,11234,16,4,2026-03-08T04:09:14.925000+00:00,29.542,18.008,36.431,255.0,289.0,False,83.981,"[None, 2049, 2048, 2048, 2049, 2051, 2049, 2051, 2049]","[2049, 2049, 2048, 2048, 2048]","[2051, 2049, 2048, 2048, 2051, 2048, 2048, 2048, 2048, 2048]",288.0
1279,11234,16,5,2026-03-08T04:10:38.913000+00:00,29.775,18.075,36.972,252.0,288.0,False,84.822,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2049]","[2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",283.0
1279,11234,16,6,2026-03-08T04:12:03.778000+00:00,29.693,18.01,36.331,256.0,288.0,False,84.034,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2049]","[2048, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2051, 2051, 2048, 2048, 2048, 2048]",288.0
1279,11234,16,7,2026-03-08T04:13:27.753000+00:00,30.478,18.017,37.068,275.0,298.0,False,85.563,"[None, 2051, 2048, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0
1279,11234,16,8,2026-03-08T04:14:53.386000+00:00,30.791,18.247,36.564,274.0,280.0,False,85.602,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2051, 2048]","[2051, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",277.0
1279,11234,16,9,2026-03-08T04:16:19.047000+00:00,29.824,17.963,36.19,252.0,289.0,False,83.977,"[None, 2051, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]","[2049, 2049, 2049, 2048, 2048, 2051, 2048, 2048, 2049, 2048]",294.0
1279,11234,16,10,2026-03-08T04:17:43.007000+00:00,29.585,18.082,36.131,274.0,282.0,False,83.798,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2051, 2049, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2051, 2051, 2048, 2048, 2048, 2048]",292.0
1279,11234,16,11,2026-03-08T04:19:06.791000+00:00,40.041,28.446,45.521,222.0,137.0,False,114.008,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1279,11234,16,12,2026-03-08T04:21:00.820000+00:00,41.178,27.3,46.7,181.0,142.0,False,115.178,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",213.0
1279,11234,16,13,2026-03-08T04:22:55.914000+00:00,35.983,18.192,36.314,273.0,282.0,False,90.489,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2049, 2051, 2048, 2048, 2048, 2048, 2048]",218.0
1279,11234,16,14,2026-03-08T04:24:26.487000+00:00,29.539,17.9,36.326,249.0,287.0,False,83.765,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",283.0
1279,11234,16,15,2026-03-08T04:25:50.110000+00:00,29.393,17.898,36.22,248.0,290.0,False,83.511,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",291.0
1279,11234,16,16,2026-03-08T04:27:13.756000+00:00,29.858,18.083,36.415,275.0,285.0,False,84.356,"[None, 2051, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",300.0
1279,11234,16,17,2026-03-08T04:28:38.057000+00:00,29.353,18.021,42.228,,290.0,False,89.602,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2051]","[2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",287.0
1279,11234,16,18,2026-03-08T04:30:07.532000+00:00,38.364,24.534,50.755,238.0,224.0,False,113.653,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",227.0
1279,11234,16,19,2026-03-08T04:32:01.266000+00:00,38.397,18.486,36.3,186.0,289.0,False,93.183,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]",230.0
1279,11234,16,20,2026-03-08T04:33:34.446000+00:00,29.324,17.876,36.122,248.0,292.0,False,83.322,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1279,11234,16,21,2026-03-08T04:34:57.836000+00:00,29.349,17.762,36.305,250.0,295.0,False,83.416,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048]","[2049, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1279,11234,16,22,2026-03-08T04:36:21.321000+00:00,29.5,17.655,36.321,244.0,300.0,False,83.476,"[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",299.0
1279,11234,16,23,2026-03-08T04:37:44.694000+00:00,29.602,17.848,36.21,249.0,292.0,False,83.66,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",297.0
1279,11234,16,24,2026-03-08T04:39:08.349000+00:00,29.658,17.796,50.38,251.0,292.0,False,97.834,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2064, 2064, 2064]",302.0
1279,11234,16,25,2026-03-08T04:40:46.213000+00:00,35.37,17.951,35.996,274.0,292.0,True,89.317,"[2064, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2049, 2048]",201.0
1279,11234,16,26,2026-03-08T04:42:15.633000+00:00,29.434,17.824,35.848,251.0,292.0,False,83.106,"[2048, 2048, 2048, 2048, 2049, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2051, 2048, 2048, 2049, 2049]",295.0
1279,11234,16,27,2026-03-08T04:43:38.628000+00:00,29.241,17.821,36.027,249.0,292.0,False,83.089,"[2049, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",303.0
1279,11234,16,28,2026-03-08T04:45:01.599000+00:00,29.127,17.756,36.104,256.0,292.0,False,82.987,"[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",300.0
1279,11234,16,29,2026-03-08T04:46:24.751000+00:00,29.173,17.763,36.09,248.0,293.0,False,83.026,"[None, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0
1279,11234,16,30,2026-03-08T04:47:47.737000+00:00,29.138,17.745,36.051,256.0,292.0,False,82.934,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2049, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1279,11234,16,31,2026-03-08T04:49:10.792000+00:00,29.221,17.788,35.938,249.0,292.0,False,82.947,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2051, 2048, 2048, 2048, 2048, 2049]",300.0
1279,11234,16,32,2026-03-08T04:50:33.595000+00:00,29.301,17.756,36.117,252.0,294.0,False,83.174,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048]",302.0
1279,11234,16,33,2026-03-08T04:51:56.845000+00:00,32.568,28.471,37.477,105.0,237.0,False,98.516,"[2048, 2048, 2048, 2049, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",295.0
1279,11234,16,34,2026-03-08T04:53:35.370000+00:00,29.632,17.831,36.079,254.0,294.0,False,83.542,"[None, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",276.0
1279,11234,16,35,2026-03-08T04:54:58.830000+00:00,29.478,17.907,36.991,249.0,295.0,False,84.376,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",293.0
1279,11234,16,36,2026-03-08T04:56:23.276000+00:00,29.421,17.866,35.949,256.0,291.0,False,83.236,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",297.0
1279,11234,16,37,2026-03-08T04:57:46.425000+00:00,28.995,17.699,35.885,258.0,293.0,False,82.579,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2051, 2048, 2048, 2048, 2048]",300.0
1279,11234,16,38,2026-03-08T04:59:09.056000+00:00,29.142,17.617,35.969,255.0,298.0,False,82.728,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048]","[2048, 2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",292.0
1279,11234,16,39,2026-03-08T05:00:31.823000+00:00,29.199,17.741,35.99,253.0,292.0,False,82.93,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1279,11234,16,40,2026-03-08T05:01:54.617000+00:00,29.102,17.73,36.163,,292.0,False,82.995,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1279,11234,16,41,2026-03-08T05:03:17.716000+00:00,29.167,17.705,35.974,257.0,292.0,False,82.846,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
1279,11234,16,42,2026-03-08T05:04:40.541000+00:00,29.142,17.651,35.957,253.0,292.0,False,82.75,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",298.0
1279,11234,16,43,2026-03-08T05:06:03.298000+00:00,29.326,17.643,36.125,254.0,297.0,False,83.094,"[None, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1279,11234,16,44,2026-03-08T05:07:26.408000+00:00,29.378,17.651,36.131,250.0,293.0,False,83.16,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0
1279,11234,16,45,2026-03-08T05:08:49.524000+00:00,29.254,17.685,35.955,256.0,291.0,False,82.894,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]",291.0
1279,11234,16,46,2026-03-08T05:10:12.363000+00:00,29.106,17.719,36.127,250.0,291.0,False,82.952,"[None, 2048, 2048, 2048, 2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0
1279,11234,16,47,2026-03-08T05:11:35.317000+00:00,29.299,17.678,35.922,249.0,295.0,False,82.899,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",298.0
1279,11234,16,48,2026-03-08T05:12:58.254000+00:00,29.374,17.664,36.326,,296.0,False,83.364,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",301.0
1279,11234,16,49,2026-03-08T05:14:21.594000+00:00,29.246,17.742,36.212,251.0,300.0,False,83.2,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1279,11234,16,50,2026-03-08T05:15:44.876000+00:00,29.359,17.602,36.028,259.0,299.0,False,82.989,"[2048, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2049]",300.0
1279,11234,16,51,2026-03-08T05:17:07.821000+00:00,29.441,17.598,36.01,256.0,301.0,False,83.049,"[2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2049, 2048]","[2049, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",304.0
1279,11234,16,52,2026-03-08T05:18:30.960000+00:00,29.254,17.635,36.125,255.0,292.0,False,83.014,"[2048, 2051, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",305.0
1279,11234,16,53,2026-03-08T05:19:53.875000+00:00,29.077,17.673,36.295,257.0,291.0,False,83.045,"[None, 2048, 2048, 2049, 2051, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",294.0
1279,11234,16,54,2026-03-08T05:21:16.946000+00:00,29.147,17.624,36.054,,292.0,False,82.825,"[None, 2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",288.0
1279,11234,16,55,2026-03-08T05:22:39.809000+00:00,29.161,17.681,36.123,254.0,288.0,False,82.965,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",
1279,11234,16,56,2026-03-08T05:24:02.690000+00:00,29.245,17.621,36.232,258.0,291.0,False,83.098,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2049, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",289.0
1279,11234,16,57,2026-03-08T05:25:25.894000+00:00,29.364,17.704,36.249,261.0,298.0,False,83.317,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2049, 2048, 2048]","[2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]",277.0
1279,11234,16,58,2026-03-08T05:26:49.137000+00:00,,,,,,False,,"[None, 2048, 2048, 2048, 2048, 2048, 2048, 2048, 2048]","[2048, 2048, 2048, 2048, 2048]",[2048],
