date,session_key,driver_number,gap_to_leader,interval,meeting_key
2026-03-29T06:23:47.991000+00:00,11253,44,11.647,2.298,1281
2026-03-29T06:23:51.221000+00:00,11253,44,11.677,0.109,1281
2026-03-29T06:23:55.104000+00:00,11253,44,11.934,0.136,1281
2026-03-29T06:23:58.603000+00:00,11253,44,12.209,0.32,1281
2026-03-29T06:24:02.084000+00:00,11253,44,12.412,0.489,1281
2026-03-29T06:24:08.591000+00:00,11253,44,12.669,0.618,1281
2026-03-29T06:24:12.537000+00:00,11253,44,12.839,0.661,1281
2026-03-29T06:24:16.160000+00:00,11253,44,12.908,0.716,1281
2026-03-29T06:24:19.413000+00:00,11253,44,13.084,0.846,1281
2026-03-29T06:24:24.325000+00:00,11253,44,13.122,0.866,1281
2026-03-29T06:24:28.390000+00:00,11253,44,13.063,0.899,1281
2026-03-29T06:24:33.725000+00:00,11253,44,13.089,0.9,1281
2026-03-29T06:24:37.904000+00:00,11253,44,13.17,0.933,1281
2026-03-29T06:24:40.552000+00:00,11253,44,13.23,0.913,1281
2026-03-29T06:24:43.601000+00:00,11253,44,13.277,0.874,1281
2026-03-29T06:24:46.715000+00:00,11253,44,13.25,0.884,1281
2026-03-29T06:24:51.015000+00:00,11253,44,13.281,0.89,1281
2026-03-29T06:24:55.123000+00:00,11253,44,13.294,0.897,1281
2026-03-29T06:24:57.806000+00:00,11253,44,13.304,0.915,1281
2026-03-29T06:25:02.519000+00:00,11253,44,13.29,0.913,1281
2026-03-29T06:25:06.102000+00:00,11253,44,,0.846,1281
2026-03-29T06:25:10.623000+00:00,11253,44,13.427,0.843,1281
2026-03-29T06:25:13.074000+00:00,11253,44,13.387,0.824,1281
2026-03-29T06:25:14.569000+00:00,11253,44,13.401,0.825,1281
2026-03-29T06:25:15.277000+00:00,11253,44,13.411,0.83,1281
2026-03-29T06:25:16.036000+00:00,11253,44,13.417,0.837,1281
2026-03-29T06:25:20.553000+00:00,11253,44,13.552,1.01,1281
2026-03-29T06:25:22.689000+00:00,11253,44,13.6,1.087,1281
2026-03-29T06:25:25.930000+00:00,11253,44,13.682,0.223,1281
2026-03-29T06:25:29.657000+00:00,11253,44,13.814,0.21,1281
2026-03-29T06:25:33.132000+00:00,11253,44,14.009,0.351,1281
2026-03-29T06:25:36.613000+00:00,11253,44,14.212,0.557,1281
2026-03-29T06:25:43.186000+00:00,11253,44,14.539,0.671,1281
2026-03-29T06:25:47.145000+00:00,11253,44,14.739,0.762,1281
2026-03-29T06:25:50.738000+00:00,11253,44,14.732,0.767,1281
2026-03-29T06:25:53.855000+00:00,11253,44,14.814,0.844,1281
2026-03-29T06:25:58.796000+00:00,11253,44,14.893,0.817,1281
2026-03-29T06:26:02.819000+00:00,11253,44,14.86,0.776,1281
2026-03-29T06:26:08.211000+00:00,11253,44,14.85,0.722,1281
2026-03-29T06:26:12.370000+00:00,11253,44,14.916,0.755,1281
2026-03-29T06:26:14.967000+00:00,11253,44,14.937,0.727,1281
2026-03-29T06:26:17.968000+00:00,11253,44,14.967,0.729,1281
2026-03-29T06:26:21.140000+00:00,11253,44,15.009,0.856,1281
2026-03-29T06:26:25.445000+00:00,11253,44,15.071,0.915,1281
2026-03-29T06:26:29.563000+00:00,11253,44,15.082,0.924,1281
2026-03-29T06:26:32.198000+00:00,11253,44,15.01,0.886,1281
2026-03-29T06:26:36.685000+00:00,11253,44,14.861,0.803,1281
2026-03-29T06:26:40.393000+00:00,11253,44,15.006,0.903,1281
2026-03-29T06:26:44.895000+00:00,11253,44,15.195,0.89,1281
2026-03-29T06:26:47.442000+00:00,11253,44,15.21,0.906,1281
2026-03-29T06:26:48.950000+00:00,11253,44,15.233,0.913,1281
2026-03-29T06:26:49.663000+00:00,11253,44,15.243,0.92,1281
2026-03-29T06:26:50.414000+00:00,11253,44,15.238,0.925,1281
2026-03-29T06:26:54.673000+00:00,11253,44,15.204,0.986,1281
2026-03-29T06:26:56.771000+00:00,11253,44,15.159,1.025,1281
2026-03-29T06:26:59.890000+00:00,11253,44,15.155,1.033,1281
2026-03-29T06:27:03.520000+00:00,11253,44,15.214,1.016,1281
2026-03-29T06:27:06.886000+00:00,11253,44,15.312,1.077,1281
2026-03-29T06:27:10.188000+00:00,11253,44,15.356,1.1,1281
2026-03-29T06:27:16.629000+00:00,11253,44,15.538,1.118,1281
2026-03-29T06:27:20.618000+00:00,11253,44,15.742,1.251,1281
2026-03-29T06:27:24.276000+00:00,11253,44,15.836,1.326,1281
2026-03-29T06:27:27.444000+00:00,11253,44,15.929,1.41,1281
2026-03-29T06:27:32.332000+00:00,11253,44,15.91,1.339,1281
2026-03-29T06:27:36.317000+00:00,11253,44,15.845,1.244,1281
2026-03-29T06:27:41.741000+00:00,11253,44,15.849,1.207,1281
2026-03-29T06:27:45.891000+00:00,11253,44,15.919,1.255,1281
2026-03-29T06:27:48.569000+00:00,11253,44,15.95,1.218,1281
2026-03-29T06:27:51.552000+00:00,11253,44,16.036,1.261,1281
2026-03-29T06:27:54.801000+00:00,11253,44,16.097,1.408,1281
2026-03-29T06:27:59.035000+00:00,11253,44,16.072,1.43,1281
2026-03-29T06:28:03.104000+00:00,11253,44,16.084,1.447,1281
2026-03-29T06:28:05.754000+00:00,11253,44,16.052,1.438,1281
2026-03-29T06:28:10.366000+00:00,11253,44,15.98,1.436,1281
2026-03-29T06:28:14.151000+00:00,11253,44,16.161,1.586,1281
2026-03-29T06:28:18.395000+00:00,11253,44,15.875,1.046,1281
2026-03-29T06:28:21.057000+00:00,11253,44,16.199,1.395,1281
2026-03-29T06:28:22.562000+00:00,11253,44,16.264,1.459,1281
2026-03-29T06:28:23.257000+00:00,11253,44,16.291,1.482,1281
2026-03-29T06:28:24.021000+00:00,11253,44,16.304,1.508,1281
2026-03-29T06:28:28.286000+00:00,11253,44,16.261,1.603,1281
2026-03-29T06:28:30.536000+00:00,11253,44,16.216,1.655,1281
2026-03-29T06:28:33.532000+00:00,11253,44,16.208,1.631,1281
2026-03-29T06:28:37.195000+00:00,11253,44,16.263,1.608,1281
2026-03-29T06:28:40.576000+00:00,11253,44,16.329,1.645,1281
2026-03-29T06:28:43.869000+00:00,11253,44,16.379,1.647,1281
2026-03-29T06:28:50.355000+00:00,11253,44,16.458,1.511,1281
2026-03-29T06:28:54.229000+00:00,11253,44,16.534,1.535,1281
2026-03-29T06:28:57.788000+00:00,11253,44,16.572,1.645,1281
2026-03-29T06:29:00.995000+00:00,11253,44,16.669,1.776,1281
2026-03-29T06:29:05.890000+00:00,11253,44,16.689,1.615,1281
2026-03-29T06:29:09.897000+00:00,11253,44,16.605,1.581,1281
2026-03-29T06:29:15.260000+00:00,11253,44,16.594,1.487,1281
2026-03-29T06:29:19.373000+00:00,11253,44,16.623,1.495,1281
2026-03-29T06:29:21.973000+00:00,11253,44,16.629,1.448,1281
2026-03-29T06:29:24.978000+00:00,11253,44,16.666,1.445,1281
2026-03-29T06:29:28.121000+00:00,11253,44,16.675,1.518,1281
2026-03-29T06:29:32.465000+00:00,11253,44,16.751,1.61,1281
2026-03-29T06:29:36.591000+00:00,11253,44,16.78,1.67,1281
2026-03-29T06:29:39.265000+00:00,11253,44,16.788,1.719,1281
2026-03-29T06:29:43.794000+00:00,11253,44,16.742,,1281
2026-03-29T06:29:47.539000+00:00,11253,44,16.923,1.793,1281
2026-03-29T06:29:52.033000+00:00,11253,44,17.029,1.624,1281
2026-03-29T06:29:54.551000+00:00,11253,44,16.955,1.661,1281
2026-03-29T06:29:56.081000+00:00,11253,44,16.974,1.7,1281
2026-03-29T06:29:56.747000+00:00,11253,44,16.981,1.714,1281
2026-03-29T06:29:57.498000+00:00,11253,44,16.98,1.729,1281
2026-03-29T06:30:01.829000+00:00,11253,44,17.071,1.897,1281
2026-03-29T06:30:04.066000+00:00,11253,44,17.13,1.975,1281
2026-03-29T06:30:07.148000+00:00,11253,44,17.158,1.904,1281
2026-03-29T06:30:10.863000+00:00,11253,44,17.227,1.884,1281
2026-03-29T06:30:14.206000+00:00,11253,44,17.315,1.93,1281
2026-03-29T06:30:17.540000+00:00,11253,44,17.292,1.927,1281
2026-03-29T06:30:23.968000+00:00,11253,44,17.411,1.9,1281
2026-03-29T06:30:27.830000+00:00,11253,44,17.419,1.906,1281
2026-03-29T06:30:31.395000+00:00,11253,44,17.392,2.001,1281
2026-03-29T06:30:34.525000+00:00,11253,44,17.466,2.061,1281
2026-03-29T06:30:39.532000+00:00,11253,44,17.603,2.04,1281
2026-03-29T06:30:43.534000+00:00,11253,44,17.524,2.004,1281
2026-03-29T06:30:48.847000+00:00,11253,44,17.523,1.886,1281
2026-03-29T06:30:52.975000+00:00,11253,44,17.541,1.881,1281
2026-03-29T06:30:55.576000+00:00,11253,44,17.509,1.793,1281
2026-03-29T06:30:58.476000+00:00,11253,44,17.487,1.74,1281
2026-03-29T06:31:01.648000+00:00,11253,44,17.47,1.808,1281
2026-03-29T06:31:05.889000+00:00,11253,44,17.472,1.826,1281
2026-03-29T06:31:10.018000+00:00,11253,44,17.487,1.876,1281
2026-03-29T06:31:12.720000+00:00,11253,44,17.492,1.937,1281
2026-03-29T06:31:17.330000+00:00,11253,44,17.482,2.049,1281
2026-03-29T06:31:21.038000+00:00,11253,44,17.572,2.123,1281
2026-03-29T06:31:25.545000+00:00,11253,44,17.739,1.983,1281
2026-03-29T06:31:27.986000+00:00,11253,44,17.683,1.993,1281
2026-03-29T06:31:29.507000+00:00,11253,44,17.695,2.007,1281
2026-03-29T06:31:30.200000+00:00,11253,44,17.7,2.011,1281
2026-03-29T06:31:31.006000+00:00,11253,44,,2.025,1281
2026-03-29T06:31:35.331000+00:00,11253,44,17.766,2.227,1281
2026-03-29T06:31:37.566000+00:00,11253,44,17.797,2.264,1281
2026-03-29T06:31:40.643000+00:00,11253,44,17.732,2.135,1281
2026-03-29T06:31:44.260000+00:00,11253,44,17.701,2.083,1281
2026-03-29T06:31:47.607000+00:00,11253,44,17.782,2.128,1281
2026-03-29T06:31:50.938000+00:00,11253,44,17.804,2.141,1281
2026-03-29T06:31:57.469000+00:00,11253,44,17.975,2.172,1281
2026-03-29T06:32:01.366000+00:00,11253,44,18.092,2.236,1281
2026-03-29T06:32:04.946000+00:00,11253,44,18.145,2.374,1281
2026-03-29T06:32:08.161000+00:00,11253,44,18.265,2.506,1281
2026-03-29T06:32:13.057000+00:00,11253,44,18.293,2.397,1281
2026-03-29T06:32:17.116000+00:00,11253,44,18.239,2.424,1281
2026-03-29T06:32:22.440000+00:00,11253,44,18.224,2.275,1281
2026-03-29T06:32:26.560000+00:00,11253,44,18.264,2.273,1281
2026-03-29T06:32:29.197000+00:00,11253,44,18.321,2.231,1281
2026-03-29T06:32:32.203000+00:00,11253,44,18.386,2.223,1281
2026-03-29T06:32:35.342000+00:00,11253,44,18.167,2.32,1281
2026-03-29T06:32:39.597000+00:00,11253,44,17.978,2.328,1281
2026-03-29T06:32:43.737000+00:00,11253,44,17.973,2.385,1281
2026-03-29T06:32:46.455000+00:00,11253,44,18.028,2.533,1281
2026-03-29T06:32:51.188000+00:00,11253,44,18.092,2.831,1281
2026-03-29T06:32:54.986000+00:00,11253,44,18.279,0.056,1281
2026-03-29T06:33:00.187000+00:00,11253,44,19.188,0.302,1281
2026-03-29T06:33:02.719000+00:00,11253,44,19.171,0.403,1281
2026-03-29T06:33:04.194000+00:00,11253,44,19.175,0.425,1281
2026-03-29T06:33:04.926000+00:00,11253,44,19.177,0.418,1281
2026-03-29T06:33:05.637000+00:00,11253,44,19.165,0.389,1281
2026-03-29T06:33:09.782000+00:00,11253,44,18.906,3.384,1281
2026-03-29T06:33:11.917000+00:00,11253,44,18.768,3.35,1281
2026-03-29T06:33:14.999000+00:00,11253,44,18.613,3.351,1281
2026-03-29T06:33:18.673000+00:00,11253,44,18.626,3.333,1281
2026-03-29T06:33:22.021000+00:00,11253,44,18.691,3.395,1281
2026-03-29T06:33:25.333000+00:00,11253,44,18.678,3.416,1281
2026-03-29T06:33:31.777000+00:00,11253,44,18.825,3.423,1281
2026-03-29T06:33:35.700000+00:00,11253,44,18.925,3.478,1281
2026-03-29T06:33:39.199000+00:00,11253,44,18.903,3.524,1281
2026-03-29T06:33:42.404000+00:00,11253,44,18.986,3.643,1281
2026-03-29T06:33:47.271000+00:00,11253,44,18.988,3.486,1281
2026-03-29T06:33:51.254000+00:00,11253,44,18.886,3.345,1281
2026-03-29T06:33:56.596000+00:00,11253,44,18.858,3.188,1281
2026-03-29T06:34:00.705000+00:00,11253,44,18.853,3.221,1281
2026-03-29T06:34:03.334000+00:00,11253,44,18.816,3.238,1281
2026-03-29T06:34:06.337000+00:00,11253,44,18.787,3.25,1281
2026-03-29T06:34:09.466000+00:00,11253,44,18.726,3.32,1281
2026-03-29T06:34:13.714000+00:00,11253,44,18.696,3.328,1281
2026-03-29T06:34:17.802000+00:00,11253,44,18.68,3.333,1281
2026-03-29T06:34:20.402000+00:00,11253,44,18.556,3.342,1281
2026-03-29T06:34:24.960000+00:00,11253,44,18.29,3.346,1281
2026-03-29T06:34:28.566000+00:00,11253,44,18.238,3.318,1281
2026-03-29T06:34:32.985000+00:00,11253,44,18.39,3.196,1281
2026-03-29T06:34:35.457000+00:00,11253,44,18.332,3.222,1281
2026-03-29T06:34:36.958000+00:00,11253,44,18.34,3.234,1281
2026-03-29T06:34:37.635000+00:00,11253,44,18.346,3.239,1281
2026-03-29T06:34:38.423000+00:00,11253,44,18.353,3.256,1281
2026-03-29T06:34:42.866000+00:00,11253,44,18.518,3.563,1281
2026-03-29T06:34:45.176000+00:00,11253,44,18.587,3.755,1281
2026-03-29T06:34:48.275000+00:00,11253,44,18.589,3.732,1281
2026-03-29T06:34:51.929000+00:00,11253,44,18.65,3.613,1281
2026-03-29T06:34:55.271000+00:00,11253,44,18.752,3.638,1281
2026-03-29T06:34:58.592000+00:00,11253,44,18.764,3.613,1281
2026-03-29T06:35:04.949000+00:00,11253,44,18.819,3.476,1281
2026-03-29T06:35:08.846000+00:00,11253,44,18.951,3.527,1281
2026-03-29T06:35:12.397000+00:00,11253,44,18.999,3.61,1281
2026-03-29T06:35:15.552000+00:00,11253,44,19.095,3.629,1281
2026-03-29T06:35:20.437000+00:00,11253,44,19.154,3.473,1281
2026-03-29T06:35:24.410000+00:00,11253,44,,3.438,1281
2026-03-29T06:35:29.758000+00:00,11253,44,19.07,3.243,1281
2026-03-29T06:35:33.849000+00:00,11253,44,19.102,3.259,1281
2026-03-29T06:35:36.475000+00:00,11253,44,19.145,3.255,1281
2026-03-29T06:35:39.486000+00:00,11253,44,19.193,3.253,1281
2026-03-29T06:35:42.642000+00:00,11253,44,19.22,3.255,1281
2026-03-29T06:35:46.932000+00:00,11253,44,19.251,3.271,1281
2026-03-29T06:35:51.101000+00:00,11253,44,19.275,3.348,1281
2026-03-29T06:35:53.796000+00:00,11253,44,19.31,3.475,1281
2026-03-29T06:35:58.548000+00:00,11253,44,19.362,3.725,1281
2026-03-29T06:36:02.291000+00:00,11253,44,19.514,3.792,1281
2026-03-29T06:36:06.787000+00:00,11253,44,19.732,3.631,1281
2026-03-29T06:36:09.289000+00:00,11253,44,19.708,3.677,1281
2026-03-29T06:36:10.830000+00:00,11253,44,19.757,3.722,1281
2026-03-29T06:36:11.499000+00:00,11253,44,19.775,3.739,1281
2026-03-29T06:36:12.297000+00:00,11253,44,19.788,3.769,1281
2026-03-29T06:36:16.785000+00:00,11253,44,19.988,4.153,1281
2026-03-29T06:36:19.115000+00:00,11253,44,20.079,4.392,1281
2026-03-29T06:36:22.249000+00:00,11253,44,20.065,4.368,1281
2026-03-29T06:36:25.975000+00:00,11253,44,20.075,4.151,1281
2026-03-29T06:36:29.231000+00:00,11253,44,20.128,4.141,1281
2026-03-29T06:36:32.544000+00:00,11253,44,20.119,4.111,1281
2026-03-29T06:36:39.062000+00:00,11253,44,20.321,4.087,1281
2026-03-29T06:36:42.983000+00:00,11253,44,20.408,4.154,1281
2026-03-29T06:36:46.528000+00:00,11253,44,20.424,4.181,1281
2026-03-29T06:36:49.720000+00:00,11253,44,20.483,4.208,1281
2026-03-29T06:36:54.672000+00:00,11253,44,20.506,4.094,1281
2026-03-29T06:36:58.634000+00:00,11253,44,20.447,4.012,1281
2026-03-29T06:37:04.343000+00:00,11253,44,20.66,4.181,1281
2026-03-29T06:37:08.410000+00:00,11253,44,20.658,4.168,1281
2026-03-29T06:37:11.044000+00:00,11253,44,20.661,4.154,1281
2026-03-29T06:37:14.027000+00:00,11253,44,20.686,4.184,1281
2026-03-29T06:37:17.316000+00:00,11253,44,20.779,4.397,1281
2026-03-29T06:37:21.666000+00:00,11253,44,20.831,4.463,1281
2026-03-29T06:37:25.833000+00:00,11253,44,20.878,4.575,1281
2026-03-29T06:37:28.652000+00:00,11253,44,20.989,4.831,1281
2026-03-29T06:37:33.505000+00:00,11253,44,21.149,5.523,1281
2026-03-29T06:37:37.668000+00:00,11253,44,21.591,0.238,1281
2026-03-29T06:37:42.549000+00:00,11253,44,22.154,0.415,1281
2026-03-29T06:37:45.077000+00:00,11253,44,22.139,0.513,1281
2026-03-29T06:37:46.577000+00:00,11253,44,22.136,0.544,1281
2026-03-29T06:37:47.232000+00:00,11253,44,22.13,0.55,1281
2026-03-29T06:37:47.934000+00:00,11253,44,22.125,0.544,1281
2026-03-29T06:37:52.113000+00:00,11253,44,21.984,0.294,1281
2026-03-29T06:37:54.157000+00:00,11253,44,21.829,0.079,1281
2026-03-29T06:37:57.171000+00:00,11253,44,21.645,5.503,1281
2026-03-29T06:38:00.862000+00:00,11253,44,21.718,5.29,1281
2026-03-29T06:38:04.233000+00:00,11253,44,21.825,5.341,1281
2026-03-29T06:38:07.584000+00:00,11253,44,21.877,5.305,1281
2026-03-29T06:38:14.064000+00:00,11253,44,22.087,5.175,1281
2026-03-29T06:38:17.986000+00:00,11253,44,22.215,5.249,1281
2026-03-29T06:38:21.581000+00:00,11253,44,22.278,5.228,1281
2026-03-29T06:38:24.820000+00:00,11253,44,22.439,5.314,1281
2026-03-29T06:38:29.716000+00:00,11253,44,22.457,5.226,1281
2026-03-29T06:38:33.682000+00:00,11253,44,22.361,5.078,1281
2026-03-29T06:38:39.172000+00:00,11253,44,22.383,5.111,1281
2026-03-29T06:38:43.259000+00:00,11253,44,22.393,5.113,1281
2026-03-29T06:38:45.913000+00:00,11253,44,22.419,5.11,1281
2026-03-29T06:38:48.933000+00:00,11253,44,22.469,5.149,1281
2026-03-29T06:38:52.170000+00:00,11253,44,22.552,5.337,1281
2026-03-29T06:38:56.547000+00:00,11253,44,22.661,5.456,1281
2026-03-29T06:39:00.753000+00:00,11253,44,22.75,5.574,1281
2026-03-29T06:39:03.474000+00:00,11253,44,22.763,5.65,1281
2026-03-29T06:39:08.173000+00:00,11253,44,22.805,5.872,1281
2026-03-29T06:39:12.262000+00:00,11253,44,23.143,6.211,1281
2026-03-29T06:39:17.545000+00:00,11253,44,24.244,0.36,1281
2026-03-29T06:39:20.023000+00:00,11253,44,24.192,0.441,1281
2026-03-29T06:39:21.476000+00:00,11253,44,24.178,0.462,1281
2026-03-29T06:39:22.184000+00:00,11253,44,24.173,0.466,1281
2026-03-29T06:39:22.870000+00:00,11253,44,24.163,0.464,1281
2026-03-29T06:39:27.032000+00:00,11253,44,24.005,0.357,1281
2026-03-29T06:39:29.095000+00:00,11253,44,23.861,0.253,1281
2026-03-29T06:39:32.284000+00:00,11253,44,23.774,0.429,1281
2026-03-29T06:39:36.074000+00:00,11253,44,23.935,0.512,1281
2026-03-29T06:39:39.481000+00:00,11253,44,24.052,0.628,1281
2026-03-29T06:39:42.914000+00:00,11253,44,24.194,0.728,1281
2026-03-29T06:39:49.449000+00:00,11253,44,24.459,0.915,1281
2026-03-29T06:39:53.323000+00:00,11253,44,24.585,0.942,1281
2026-03-29T06:39:56.901000+00:00,11253,44,24.604,0.908,1281
2026-03-29T06:40:00.105000+00:00,11253,44,24.703,0.921,1281
2026-03-29T06:40:05.250000+00:00,11253,44,24.97,1.149,1281
2026-03-29T06:40:09.331000+00:00,11253,44,25.037,1.191,1281
2026-03-29T06:40:14.688000+00:00,11253,44,24.94,1.205,1281
2026-03-29T06:40:18.815000+00:00,11253,44,25.023,1.274,1281
2026-03-29T06:40:21.503000+00:00,11253,44,25.101,1.31,1281
2026-03-29T06:40:24.541000+00:00,11253,44,25.171,1.325,1281
2026-03-29T06:40:27.762000+00:00,11253,44,25.161,1.369,1281
2026-03-29T06:40:32.063000+00:00,11253,44,25.192,1.441,1281
2026-03-29T06:40:36.184000+00:00,11253,44,25.223,1.464,1281
2026-03-29T06:40:38.848000+00:00,11253,44,25.209,1.431,1281
2026-03-29T06:40:43.484000+00:00,11253,44,25.17,1.359,1281
2026-03-29T06:40:47.169000+00:00,11253,44,25.234,1.417,1281
2026-03-29T06:40:51.658000+00:00,11253,44,25.388,1.414,1281
2026-03-29T06:40:54.204000+00:00,11253,44,25.395,1.408,1281
2026-03-29T06:40:55.642000+00:00,11253,44,25.421,1.43,1281
2026-03-29T06:40:56.339000+00:00,11253,44,25.43,1.443,1281
2026-03-29T06:40:57.087000+00:00,11253,44,25.431,1.449,1281
2026-03-29T06:41:01.355000+00:00,11253,44,25.422,1.382,1281
2026-03-29T06:41:03.721000+00:00,11253,44,25.402,1.332,1281
2026-03-29T06:41:06.634000+00:00,11253,44,25.28,1.333,1281
2026-03-29T06:41:10.264000+00:00,11253,44,25.291,1.342,1281
2026-03-29T06:41:13.612000+00:00,11253,44,25.367,1.366,1281
2026-03-29T06:41:16.892000+00:00,11253,44,25.349,1.336,1281
2026-03-29T06:41:23.363000+00:00,11253,44,25.561,1.382,1281
2026-03-29T06:41:27.285000+00:00,11253,44,25.655,1.391,1281
2026-03-29T06:41:30.833000+00:00,11253,44,25.644,1.43,1281
2026-03-29T06:41:34+00:00,11253,44,25.605,1.424,1281
2026-03-29T06:41:38.936000+00:00,11253,44,25.574,1.361,1281
2026-03-29T06:41:42.977000+00:00,11253,44,25.563,1.366,1281
2026-03-29T06:41:48.430000+00:00,11253,44,25.613,1.151,1281
2026-03-29T06:41:52.555000+00:00,11253,44,25.635,1.197,1281
2026-03-29T06:41:55.233000+00:00,11253,44,25.729,1.246,1281
2026-03-29T06:41:58.259000+00:00,11253,44,25.796,1.254,1281
2026-03-29T06:42:01.446000+00:00,11253,44,25.732,1.243,1281
2026-03-29T06:42:05.635000+00:00,11253,44,25.604,1.266,1281
2026-03-29T06:42:09.739000+00:00,11253,44,25.591,1.263,1281
2026-03-29T06:42:12.470000+00:00,11253,44,25.605,1.27,1281
2026-03-29T06:42:17.081000+00:00,11253,44,25.635,1.397,1281
2026-03-29T06:42:20.754000+00:00,11253,44,25.668,1.505,1281
2026-03-29T06:42:25.300000+00:00,11253,44,25.767,1.511,1281
2026-03-29T06:42:27.824000+00:00,11253,44,25.763,1.51,1281
2026-03-29T06:42:29.352000+00:00,11253,44,25.649,1.534,1281
2026-03-29T06:42:29.982000+00:00,11253,44,25.464,1.551,1281
2026-03-29T06:42:30.787000+00:00,11253,44,25.037,1.558,1281
