date,session_key,gap_to_leader,interval,meeting_key,driver_number
2026-03-15T07:09:53.310000+00:00,11245,1.772,0.893,1280,44
2026-03-15T07:09:59.732000+00:00,11245,1.941,0.944,1280,44
2026-03-15T07:10:05.137000+00:00,11245,1.926,0.968,1280,44
2026-03-15T07:10:09.424000+00:00,11245,1.958,1.002,1280,44
2026-03-15T07:10:13.924000+00:00,11245,1.892,0.834,1280,44
2026-03-15T07:10:17.642000+00:00,11245,1.779,0.722,1280,44
2026-03-15T07:10:26.095000+00:00,11245,1.83,0.548,1280,44
2026-03-15T07:10:30.385000+00:00,11245,1.91,0.629,1280,44
2026-03-15T07:10:31.419000+00:00,11245,1.945,0.643,1280,44
2026-03-15T07:10:33.758000+00:00,11245,1.98,0.693,1280,44
2026-03-15T07:10:35.176000+00:00,11245,1.989,0.71,1280,44
2026-03-15T07:10:35.911000+00:00,11245,1.981,0.722,1280,44
2026-03-15T07:10:40.208000+00:00,11245,1.839,0.911,1280,44
2026-03-15T07:10:41.380000+00:00,11245,1.793,0.959,1280,44
2026-03-15T07:10:43.739000+00:00,11245,1.798,0.954,1280,44
2026-03-15T07:10:48.676000+00:00,11245,1.902,0.957,1280,44
2026-03-15T07:10:54.222000+00:00,11245,1.826,0.951,1280,44
2026-03-15T07:10:57.756000+00:00,11245,1.924,1.049,1280,44
2026-03-15T07:11:01.448000+00:00,11245,2.004,1.055,1280,44
2026-03-15T07:11:08.547000+00:00,11245,2.055,1.046,1280,44
2026-03-15T07:11:12.407000+00:00,11245,2.076,1.093,1280,44
2026-03-15T07:11:16.501000+00:00,11245,1.946,1.166,1280,44
2026-03-15T07:11:22.172000+00:00,11245,1.919,1.168,1280,44
2026-03-15T07:11:26.907000+00:00,11245,1.964,1.157,1280,44
2026-03-15T07:11:31.016000+00:00,11245,2.053,1.206,1280,44
2026-03-15T07:11:37.469000+00:00,11245,2.163,1.145,1280,44
2026-03-15T07:11:42.954000+00:00,11245,2.195,1.191,1280,44
2026-03-15T07:11:47.204000+00:00,11245,2.228,1.188,1280,44
2026-03-15T07:11:51.719000+00:00,11245,2.148,1.042,1280,44
2026-03-15T07:11:55.435000+00:00,11245,2.046,0.948,1280,44
2026-03-15T07:12:03.761000+00:00,11245,1.898,0.76,1280,44
2026-03-15T07:12:08.021000+00:00,11245,1.958,0.849,1280,44
2026-03-15T07:12:08.986000+00:00,11245,1.973,0.843,1280,44
2026-03-15T07:12:11.329000+00:00,11245,2.007,0.874,1280,44
2026-03-15T07:12:12.751000+00:00,11245,2.048,0.887,1280,44
2026-03-15T07:12:13.704000+00:00,11245,2.082,0.896,1280,44
2026-03-15T07:12:18.128000+00:00,11245,2.216,0.907,1280,44
2026-03-15T07:12:19.413000+00:00,11245,2.221,0.906,1280,44
2026-03-15T07:12:21.911000+00:00,11245,2.407,1.041,1280,44
2026-03-15T07:12:26.942000+00:00,11245,2.648,1.181,1280,44
2026-03-15T07:12:32.332000+00:00,11245,2.607,1.156,1280,44
2026-03-15T07:12:35.879000+00:00,11245,2.693,1.211,1280,44
2026-03-15T07:12:39.557000+00:00,11245,2.767,1.294,1280,44
2026-03-15T07:12:46.736000+00:00,11245,2.834,1.315,1280,44
2026-03-15T07:12:50.495000+00:00,11245,2.845,1.404,1280,44
2026-03-15T07:12:54.595000+00:00,11245,2.727,1.418,1280,44
2026-03-15T07:13:00.298000+00:00,11245,2.72,1.362,1280,44
2026-03-15T07:13:05.017000+00:00,11245,2.801,1.388,1280,44
2026-03-15T07:13:09.080000+00:00,11245,2.821,1.392,1280,44
2026-03-15T07:13:15.455000+00:00,11245,2.905,1.37,1280,44
2026-03-15T07:13:20.923000+00:00,11245,2.941,1.346,1280,44
2026-03-15T07:13:25.158000+00:00,11245,2.973,1.377,1280,44
2026-03-15T07:13:29.642000+00:00,11245,2.867,1.339,1280,44
2026-03-15T07:13:33.319000+00:00,11245,2.732,1.342,1280,44
2026-03-15T07:13:41.676000+00:00,11245,2.718,1.249,1280,44
2026-03-15T07:13:45.882000+00:00,11245,2.707,1.24,1280,44
2026-03-15T07:13:46.898000+00:00,11245,2.72,1.247,1280,44
2026-03-15T07:13:49.182000+00:00,11245,2.714,1.304,1280,44
2026-03-15T07:13:50.659000+00:00,11245,2.8,1.405,1280,44
2026-03-15T07:13:51.521000+00:00,11245,2.872,1.483,1280,44
2026-03-15T07:13:56.235000+00:00,11245,3.172,1.814,1280,44
2026-03-15T07:13:57.512000+00:00,11245,3.214,1.867,1280,44
2026-03-15T07:13:59.956000+00:00,11245,3.303,1.939,1280,44
2026-03-15T07:14:04.926000+00:00,11245,3.266,1.87,1280,44
2026-03-15T07:14:10.348000+00:00,11245,3.231,1.811,1280,44
2026-03-15T07:14:13.886000+00:00,11245,3.312,1.855,1280,44
2026-03-15T07:14:17.489000+00:00,11245,3.33,1.857,1280,44
2026-03-15T07:14:24.514000+00:00,11245,3.319,1.81,1280,44
2026-03-15T07:14:28.327000+00:00,11245,3.337,1.886,1280,44
2026-03-15T07:14:32.589000+00:00,11245,3.339,2.013,1280,44
2026-03-15T07:14:38.277000+00:00,11245,3.312,2.014,1280,44
2026-03-15T07:14:43.021000+00:00,11245,3.398,2.079,1280,44
2026-03-15T07:14:47.201000+00:00,11245,3.497,2.13,1280,44
2026-03-15T07:14:53.554000+00:00,11245,3.569,2.099,1280,44
2026-03-15T07:14:59.076000+00:00,11245,3.64,2.139,1280,44
2026-03-15T07:15:03.295000+00:00,11245,3.689,2.177,1280,44
2026-03-15T07:15:07.888000+00:00,11245,3.705,2.205,1280,44
2026-03-15T07:15:11.701000+00:00,11245,3.689,2.248,1280,44
2026-03-15T07:15:20.097000+00:00,11245,3.665,2.135,1280,44
2026-03-15T07:15:24.309000+00:00,11245,3.685,2.186,1280,44
2026-03-15T07:15:25.241000+00:00,11245,3.667,2.208,1280,44
2026-03-15T07:15:27.545000+00:00,11245,3.679,2.283,1280,44
2026-03-15T07:15:28.966000+00:00,11245,3.688,2.316,1280,44
2026-03-15T07:15:29.732000+00:00,11245,3.681,2.321,1280,44
2026-03-15T07:15:33.982000+00:00,11245,3.511,2.2,1280,44
2026-03-15T07:15:35.185000+00:00,11245,3.467,2.174,1280,44
2026-03-15T07:15:37.607000+00:00,11245,3.546,2.222,1280,44
2026-03-15T07:15:42.654000+00:00,11245,3.636,2.233,1280,44
2026-03-15T07:15:48.107000+00:00,11245,3.608,2.168,1280,44
2026-03-15T07:15:51.607000+00:00,11245,3.685,2.215,1280,44
2026-03-15T07:15:55.286000+00:00,11245,3.808,2.307,1280,44
2026-03-15T07:16:02.441000+00:00,11245,3.856,2.291,1280,44
2026-03-15T07:16:06.207000+00:00,11245,3.888,2.381,1280,44
2026-03-15T07:16:10.357000+00:00,11245,3.817,2.461,1280,44
2026-03-15T07:16:15.924000+00:00,11245,3.721,2.353,1280,44
2026-03-15T07:16:20.747000+00:00,11245,3.843,2.486,1280,44
2026-03-15T07:16:24.952000+00:00,11245,3.998,2.595,1280,44
2026-03-15T07:16:31.420000+00:00,11245,4.046,2.485,1280,44
2026-03-15T07:16:36.780000+00:00,11245,4.102,2.488,1280,44
2026-03-15T07:16:41.045000+00:00,11245,4.142,2.519,1280,44
2026-03-15T07:16:45.657000+00:00,11245,4.187,2.619,1280,44
2026-03-15T07:16:49.510000+00:00,11245,4.229,2.76,1280,44
2026-03-15T07:16:57.854000+00:00,11245,4.092,2.707,1280,44
2026-03-15T07:17:02.135000+00:00,11245,4.163,2.802,1280,44
2026-03-15T07:17:03.088000+00:00,11245,4.169,2.845,1280,44
2026-03-15T07:17:05.432000+00:00,11245,4.245,2.93,1280,44
2026-03-15T07:17:06.879000+00:00,11245,4.275,2.964,1280,44
2026-03-15T07:17:07.686000+00:00,11245,4.288,2.984,1280,44
2026-03-15T07:17:12.123000+00:00,11245,4.318,3.08,1280,44
2026-03-15T07:17:13.377000+00:00,11245,4.325,3.107,1280,44
2026-03-15T07:17:15.872000+00:00,11245,4.454,3.215,1280,44
2026-03-15T07:17:21.124000+00:00,11245,4.519,3.163,1280,44
2026-03-15T07:17:26.327000+00:00,11245,4.576,3.222,1280,44
2026-03-15T07:17:29.827000+00:00,11245,4.595,3.256,1280,44
2026-03-15T07:17:33.530000+00:00,11245,4.672,3.341,1280,44
2026-03-15T07:17:40.677000+00:00,11245,4.743,3.361,1280,44
2026-03-15T07:17:44.448000+00:00,11245,4.767,3.38,1280,44
2026-03-15T07:17:48.769000+00:00,11245,4.803,3.511,1280,44
2026-03-15T07:17:54.477000+00:00,11245,4.8,3.558,1280,44
2026-03-15T07:17:59.235000+00:00,11245,4.852,3.605,1280,44
2026-03-15T07:18:03.374000+00:00,11245,4.901,3.643,1280,44
2026-03-15T07:18:09.697000+00:00,11245,4.907,3.557,1280,44
2026-03-15T07:18:15.141000+00:00,11245,4.972,3.578,1280,44
2026-03-15T07:18:19.441000+00:00,11245,5.025,3.62,1280,44
2026-03-15T07:18:24.041000+00:00,11245,5.082,3.728,1280,44
2026-03-15T07:18:27.882000+00:00,11245,5.143,4.002,1280,44
2026-03-15T07:18:36.331000+00:00,11245,5.194,4.02,1280,44
2026-03-15T07:18:40.593000+00:00,11245,5.274,4.056,1280,44
2026-03-15T07:18:41.547000+00:00,11245,5.317,4.082,1280,44
2026-03-15T07:18:43.848000+00:00,11245,5.304,4.114,1280,44
2026-03-15T07:18:45.294000+00:00,11245,5.309,4.113,1280,44
2026-03-15T07:18:46.057000+00:00,11245,5.303,4.094,1280,44
2026-03-15T07:18:50.396000+00:00,11245,5.224,3.929,1280,44
2026-03-15T07:18:51.543000+00:00,11245,5.212,3.916,1280,44
2026-03-15T07:18:54.036000+00:00,11245,5.36,4.042,1280,44
2026-03-15T07:18:58.958000+00:00,11245,5.418,4.057,1280,44
2026-03-15T07:19:04.505000+00:00,11245,5.493,4.093,1280,44
2026-03-15T07:19:08.052000+00:00,11245,5.562,4.154,1280,44
2026-03-15T07:19:11.770000+00:00,11245,5.689,4.271,1280,44
2026-03-15T07:19:18.895000+00:00,11245,5.767,4.303,1280,44
2026-03-15T07:19:22.773000+00:00,11245,5.801,4.324,1280,44
2026-03-15T07:19:26.886000+00:00,11245,5.73,4.304,1280,44
2026-03-15T07:19:32.587000+00:00,11245,5.654,4.269,1280,44
2026-03-15T07:19:37.317000+00:00,11245,5.73,4.291,1280,44
2026-03-15T07:19:41.420000+00:00,11245,5.736,4.264,1280,44
2026-03-15T07:19:47.736000+00:00,11245,5.756,4.184,1280,44
2026-03-15T07:19:53.228000+00:00,11245,5.794,4.221,1280,44
2026-03-15T07:19:57.496000+00:00,11245,5.832,4.268,1280,44
2026-03-15T07:20:02.133000+00:00,11245,5.919,4.401,1280,44
2026-03-15T07:20:06.023000+00:00,11245,6.011,4.592,1280,44
2026-03-15T07:20:19.077000+00:00,11245,9.342,7.218,1280,44
2026-03-15T07:20:24.592000+00:00,11245,8.083,3.976,1280,44
2026-03-15T07:20:25.624000+00:00,11245,8.255,3.529,1280,44
2026-03-15T07:20:59.939000+00:00,11245,8.252,0.627,1280,44
2026-03-15T07:21:03.658000+00:00,11245,8.471,0.644,1280,44
2026-03-15T07:21:12.189000+00:00,11245,8.817,1.433,1280,44
2026-03-15T07:21:20.283000+00:00,11245,8.775,2.671,1280,44
2026-03-15T07:21:26.627000+00:00,11245,8.936,2.36,1280,44
2026-03-15T07:21:31.857000+00:00,11245,7.606,2.742,1280,44
2026-03-15T07:21:42.794000+00:00,11245,7.753,1.861,1280,44
2026-03-15T07:21:46.777000+00:00,11245,5.941,1.741,1280,44
2026-03-15T07:21:51.505000+00:00,11245,3.828,0.145,1280,44
2026-03-15T07:22:01.974000+00:00,11245,4.918,0.848,1280,44
2026-03-15T07:22:07.941000+00:00,11245,3.849,0.348,1280,44
2026-03-15T07:22:14.093000+00:00,11245,4.573,1.186,1280,44
2026-03-15T07:22:23.248000+00:00,11245,4.113,0.798,1280,44
2026-03-15T07:22:31.096000+00:00,11245,3.658,0.582,1280,44
2026-03-15T07:22:38.241000+00:00,11245,4.76,1.599,1280,44
2026-03-15T07:22:46.071000+00:00,11245,3.983,0.695,1280,44
2026-03-15T07:22:52.026000+00:00,11245,3.824,1.153,1280,44
2026-03-15T07:23:05.137000+00:00,11245,3.826,0.928,1280,44
2026-03-15T07:23:11.257000+00:00,11245,4.791,1.408,1280,44
2026-03-15T07:23:12.367000+00:00,11245,4.513,1.226,1280,44
2026-03-15T07:23:15.148000+00:00,11245,3.48,0.505,1280,44
2026-03-15T07:23:17.210000+00:00,11245,3.608,0.715,1280,44
2026-03-15T07:23:18.304000+00:00,11245,3.675,0.857,1280,44
2026-03-15T07:23:25.177000+00:00,11245,4.413,1.389,1280,44
2026-03-15T07:23:28.057000+00:00,11245,5.103,2.094,1280,44
2026-03-15T07:23:31.215000+00:00,11245,4.016,1.158,1280,44
2026-03-15T07:23:41.824000+00:00,11245,4.078,1.026,1280,44
2026-03-15T07:23:51.478000+00:00,11245,4.174,1.168,1280,44
2026-03-15T07:23:56.249000+00:00,11245,4.005,0.965,1280,44
2026-03-15T07:24:01.065000+00:00,11245,3.631,0.566,1280,44
2026-03-15T07:24:11.814000+00:00,11245,3.675,0.87,1280,44
2026-03-15T07:24:17.233000+00:00,11245,4.513,1.635,1280,44
2026-03-15T07:24:23.890000+00:00,11245,3.674,0.861,1280,44
2026-03-15T07:24:32.186000+00:00,11245,3.35,0.723,1280,44
2026-03-15T07:24:39.328000+00:00,11245,4.108,1.05,1280,44
2026-03-15T07:24:44.681000+00:00,11245,3.835,1.104,1280,44
2026-03-15T07:24:55.897000+00:00,11245,5.608,1.964,1280,44
2026-03-15T07:25:02.757000+00:00,11245,4.243,1.316,1280,44
2026-03-15T07:25:08.884000+00:00,11245,4.415,1.127,1280,44
2026-03-15T07:25:15.349000+00:00,11245,3.598,0.819,1280,44
2026-03-15T07:25:21.494000+00:00,11245,3.488,0.564,1280,44
2026-03-15T07:25:34.465000+00:00,11245,3.15,0.637,1280,44
2026-03-15T07:25:40.157000+00:00,11245,4.02,1.272,1280,44
2026-03-15T07:25:41.278000+00:00,11245,3.629,0.949,1280,44
2026-03-15T07:25:44.623000+00:00,11245,2.961,0.5,1280,44
2026-03-15T07:25:47.278000+00:00,11245,3.611,1.025,1280,44
2026-03-15T07:25:48.310000+00:00,11245,3.769,1.194,1280,44
2026-03-15T07:25:53.937000+00:00,11245,3.522,1.395,1280,44
2026-03-15T07:25:57.078000+00:00,11245,4.797,1.938,1280,44
2026-03-15T07:26:00.257000+00:00,11245,3.995,1.454,1280,44
2026-03-15T07:26:09.310000+00:00,11245,4.228,1.486,1280,44
2026-03-15T07:26:15.123000+00:00,11245,3.509,0.506,1280,44
2026-03-15T07:26:20.678000+00:00,11245,3.685,1.536,1280,44
2026-03-15T07:26:25.319000+00:00,11245,4.058,1.217,1280,44
2026-03-15T07:26:36.552000+00:00,11245,4.315,1.686,1280,44
2026-03-15T07:26:40.942000+00:00,11245,4.275,1.442,1280,44
2026-03-15T07:26:46.552000+00:00,11245,3.453,0.608,1280,44
2026-03-15T07:26:55.646000+00:00,11245,3.325,0.507,1280,44
2026-03-15T07:27:04.083000+00:00,11245,3.833,1.446,1280,44
2026-03-15T07:27:09.021000+00:00,11245,3.691,1.053,1280,44
2026-03-15T07:27:21.052000+00:00,11245,4.623,2.075,1280,44
2026-03-15T07:27:29.130000+00:00,11245,2.579,0.8,1280,44
2026-03-15T07:27:37.838000+00:00,11245,2.133,0.39,1280,44
2026-03-15T07:27:46.658000+00:00,11245,1.872,0.439,1280,44
2026-03-15T07:27:54.287000+00:00,11245,1.995,0.483,1280,44
2026-03-15T07:28:05.995000+00:00,11245,1.618,0.254,1280,44
2026-03-15T07:28:10.610000+00:00,11245,1.504,0.23,1280,44
2026-03-15T07:28:11.691000+00:00,11245,1.554,0.216,1280,44
2026-03-15T07:28:14.410000+00:00,11245,1.656,0.305,1280,44
2026-03-15T07:28:15.972000+00:00,11245,,0.309,1280,44
2026-03-15T07:28:16.691000+00:00,11245,1.643,,1280,44
2026-03-15T07:28:20.832000+00:00,11245,1.505,0.332,1280,44
2026-03-15T07:28:21.941000+00:00,11245,1.425,0.347,1280,44
2026-03-15T07:28:24.281000+00:00,11245,1.303,0.26,1280,44
2026-03-15T07:28:29.500000+00:00,11245,1.407,0.282,1280,44
2026-03-15T07:28:35.711000+00:00,11245,1.753,0.202,1280,44
2026-03-15T07:28:39.083000+00:00,11245,1.695,0.111,1280,44
2026-03-15T07:28:42.677000+00:00,11245,1.784,0.313,1280,44
2026-03-15T07:28:50.391000+00:00,11245,1.836,0.674,1280,44
2026-03-15T07:28:53.884000+00:00,11245,1.815,0.724,1280,44
2026-03-15T07:28:57.943000+00:00,11245,1.616,0.465,1280,44
2026-03-15T07:29:03.907000+00:00,11245,1.699,0.325,1280,44
2026-03-15T07:29:08.787000+00:00,11245,1.825,0.354,1280,44
2026-03-15T07:29:12.865000+00:00,11245,1.896,0.329,1280,44
2026-03-15T07:29:19.678000+00:00,11245,2.147,0.38,1280,44
2026-03-15T07:29:25.005000+00:00,11245,2.02,0.194,1280,44
2026-03-15T07:29:29.187000+00:00,11245,1.988,0.098,1280,44
2026-03-15T07:29:33.661000+00:00,11245,1.882,0.047,1280,44
2026-03-15T07:29:37.258000+00:00,11245,1.761,0.087,1280,44
2026-03-15T07:29:45.858000+00:00,11245,1.842,0.573,1280,44
2026-03-15T07:29:50.110000+00:00,11245,1.799,0.554,1280,44
2026-03-15T07:29:51.123000+00:00,11245,1.789,0.537,1280,44
2026-03-15T07:29:53.493000+00:00,11245,1.704,0.519,1280,44
2026-03-15T07:29:54.925000+00:00,11245,1.674,0.508,1280,44
2026-03-15T07:29:55.726000+00:00,11245,1.652,0.491,1280,44
2026-03-15T07:29:59.805000+00:00,11245,1.397,0.227,1280,44
2026-03-15T07:30:00.949000+00:00,11245,1.309,0.147,1280,44
2026-03-15T07:30:03.258000+00:00,11245,1.242,0.108,1280,44
2026-03-15T07:30:08.305000+00:00,11245,1.269,0.302,1280,44
2026-03-15T07:30:14.089000+00:00,11245,1.386,0.299,1280,44
2026-03-15T07:30:17.458000+00:00,11245,1.355,0.236,1280,44
2026-03-15T07:30:21.033000+00:00,11245,1.358,0.266,1280,44
2026-03-15T07:30:28.521000+00:00,11245,1.43,0.299,1280,44
2026-03-15T07:30:32.099000+00:00,11245,1.409,0.322,1280,44
2026-03-15T07:30:36.237000+00:00,11245,1.296,0.276,1280,44
2026-03-15T07:30:41.798000+00:00,11245,0.928,0.928,1280,44
2026-03-15T07:30:46.619000+00:00,11245,1.104,1.104,1280,44
2026-03-15T07:30:50.695000+00:00,11245,1.119,1.119,1280,44
2026-03-15T07:30:57.042000+00:00,11245,1.104,1.104,1280,44
2026-03-15T07:31:02.378000+00:00,11245,0.975,0.975,1280,44
2026-03-15T07:31:06.611000+00:00,11245,0.985,0.985,1280,44
2026-03-15T07:31:11.031000+00:00,11245,0.848,0.848,1280,44
2026-03-15T07:31:14.641000+00:00,11245,0.653,0.653,1280,44
2026-03-15T07:31:22.994000+00:00,11245,0.559,0.559,1280,44
2026-03-15T07:31:27.331000+00:00,11245,0.614,0.614,1280,44
2026-03-15T07:31:28.268000+00:00,11245,0.598,0.598,1280,44
2026-03-15T07:31:30.581000+00:00,11245,0.539,0.539,1280,44
2026-03-15T07:31:31.987000+00:00,11245,0.516,0.516,1280,44
2026-03-15T07:31:32.800000+00:00,11245,0.503,0.503,1280,44
2026-03-15T07:31:36.889000+00:00,11245,0.404,0.404,1280,44
2026-03-15T07:31:38.049000+00:00,11245,0.372,0.372,1280,44
2026-03-15T07:31:40.424000+00:00,11245,0.5,0.5,1280,44
2026-03-15T07:31:45.453000+00:00,11245,0.557,0.557,1280,44
2026-03-15T07:31:50.812000+00:00,11245,0.651,0.651,1280,44
2026-03-15T07:31:54.249000+00:00,11245,0.673,0.673,1280,44
2026-03-15T07:31:57.887000+00:00,11245,0.698,0.698,1280,44
2026-03-15T07:32:05.011000+00:00,11245,0.747,0.747,1280,44
2026-03-15T07:32:08.734000+00:00,11245,0.749,0.749,1280,44
2026-03-15T07:32:12.837000+00:00,11245,0.729,0.729,1280,44
2026-03-15T07:32:18.446000+00:00,11245,0.663,0.663,1280,44
2026-03-15T07:32:23.165000+00:00,11245,0.782,0.782,1280,44
2026-03-15T07:32:27.321000+00:00,11245,0.849,0.849,1280,44
2026-03-15T07:32:33.715000+00:00,11245,0.97,0.97,1280,44
2026-03-15T07:32:39.094000+00:00,11245,0.947,0.947,1280,44
2026-03-15T07:32:43.311000+00:00,11245,0.97,0.97,1280,44
2026-03-15T07:32:47.812000+00:00,11245,0.893,0.893,1280,44
2026-03-15T07:32:51.531000+00:00,11245,0.781,0.781,1280,44
2026-03-15T07:32:59.983000+00:00,11245,0.807,0.807,1280,44
2026-03-15T07:33:04.243000+00:00,11245,0.877,0.877,1280,44
2026-03-15T07:33:05.186000+00:00,11245,0.896,0.896,1280,44
2026-03-15T07:33:07.512000+00:00,11245,0.852,0.852,1280,44
2026-03-15T07:33:08.965000+00:00,11245,0.841,0.841,1280,44
2026-03-15T07:33:09.678000+00:00,11245,0.83,0.83,1280,44
2026-03-15T07:33:13.938000+00:00,11245,0.704,0.704,1280,44
2026-03-15T07:33:15.125000+00:00,11245,0.663,0.663,1280,44
2026-03-15T07:33:17.494000+00:00,11245,0.73,0.73,1280,44
2026-03-15T07:33:22.359000+00:00,11245,0.713,0.713,1280,44
2026-03-15T07:33:27.933000+00:00,11245,0.855,0.855,1280,44
2026-03-15T07:33:31.355000+00:00,11245,0.859,0.859,1280,44
2026-03-15T07:33:34.902000+00:00,11245,0.845,0.845,1280,44
2026-03-15T07:33:41.965000+00:00,11245,0.827,0.827,1280,44
2026-03-15T07:33:45.668000+00:00,11245,0.85,0.85,1280,44
2026-03-15T07:33:49.778000+00:00,11245,0.859,0.859,1280,44
2026-03-15T07:33:55.405000+00:00,11245,0.754,0.754,1280,44
2026-03-15T07:34:00.059000+00:00,11245,0.861,0.861,1280,44
2026-03-15T07:34:04.135000+00:00,11245,0.896,0.896,1280,44
2026-03-15T07:34:10.495000+00:00,11245,0.889,0.889,1280,44
2026-03-15T07:34:15.799000+00:00,11245,0.896,0.896,1280,44
2026-03-15T07:34:20.002000+00:00,11245,0.92,0.92,1280,44
2026-03-15T07:34:24.546000+00:00,11245,0.911,0.911,1280,44
2026-03-15T07:34:28.299000+00:00,11245,0.91,0.91,1280,44
2026-03-15T07:34:36.725000+00:00,11245,1.017,1.017,1280,44
2026-03-15T07:34:40.959000+00:00,11245,1.074,1.074,1280,44
2026-03-15T07:34:41.913000+00:00,11245,1.039,1.039,1280,44
2026-03-15T07:34:44.194000+00:00,11245,0.988,0.988,1280,44
2026-03-15T07:34:45.616000+00:00,11245,0.979,0.979,1280,44
2026-03-15T07:34:46.412000+00:00,11245,0.972,0.972,1280,44
2026-03-15T07:34:50.669000+00:00,11245,0.884,0.884,1280,44
2026-03-15T07:34:51.862000+00:00,11245,0.861,0.861,1280,44
2026-03-15T07:34:54.333000+00:00,11245,0.984,0.984,1280,44
2026-03-15T07:34:59.169000+00:00,11245,0.989,0.989,1280,44
2026-03-15T07:35:04.738000+00:00,11245,1.095,1.095,1280,44
2026-03-15T07:35:08.156000+00:00,11245,1.098,1.098,1280,44
2026-03-15T07:35:11.828000+00:00,11245,1.205,1.205,1280,44
2026-03-15T07:35:18.969000+00:00,11245,1.259,1.259,1280,44
2026-03-15T07:35:22.735000+00:00,11245,1.308,1.308,1280,44
2026-03-15T07:35:26.875000+00:00,11245,1.132,1.132,1280,44
2026-03-15T07:35:32.485000+00:00,11245,0.98,0.98,1280,44
2026-03-15T07:35:37.159000+00:00,11245,1.031,1.031,1280,44
2026-03-15T07:35:41.192000+00:00,11245,1.013,1.013,1280,44
2026-03-15T07:35:47.483000+00:00,11245,0.962,0.962,1280,44
2026-03-15T07:35:52.837000+00:00,11245,0.919,0.919,1280,44
2026-03-15T07:35:57.056000+00:00,11245,0.941,0.941,1280,44
2026-03-15T07:36:01.601000+00:00,11245,0.983,0.983,1280,44
2026-03-15T07:36:05.419000+00:00,11245,1.022,1.022,1280,44
2026-03-15T07:36:13.789000+00:00,11245,1.017,1.017,1280,44
2026-03-15T07:36:18.059000+00:00,11245,1.074,1.074,1280,44
2026-03-15T07:36:18.976000+00:00,11245,1.051,1.051,1280,44
