date,session_key,gap_to_leader,interval,meeting_key,driver_number
2026-03-15T08:32:54.115000+00:00,11245,30.063,3.92,1280,16
2026-03-15T08:32:55.511000+00:00,11245,30.033,3.91,1280,16
2026-03-15T08:32:56.249000+00:00,11245,30.019,3.904,1280,16
2026-03-15T08:33:00.501000+00:00,11245,29.925,3.876,1280,16
2026-03-15T08:33:01.708000+00:00,11245,29.906,3.866,1280,16
2026-03-15T08:33:03.848000+00:00,11245,29.769,3.788,1280,16
2026-03-15T08:33:08.492000+00:00,11245,29.546,3.646,1280,16
2026-03-15T08:33:14.037000+00:00,11245,29.718,3.736,1280,16
2026-03-15T08:33:17.517000+00:00,11245,29.699,3.639,1280,16
2026-03-15T08:33:21.084000+00:00,11245,29.734,3.636,1280,16
2026-03-15T08:33:28.175000+00:00,11245,29.829,3.665,1280,16
2026-03-15T08:33:31.884000+00:00,11245,29.95,3.679,1280,16
2026-03-15T08:33:35.921000+00:00,11245,29.941,3.683,1280,16
2026-03-15T08:33:41.396000+00:00,11245,29.837,3.581,1280,16
2026-03-15T08:33:46.014000+00:00,11245,29.901,3.569,1280,16
2026-03-15T08:33:50.048000+00:00,11245,29.914,3.601,1280,16
2026-03-15T08:33:56.287000+00:00,11245,29.962,3.536,1280,16
2026-03-15T08:34:01.912000+00:00,11245,30.165,3.661,1280,16
2026-03-15T08:34:06.081000+00:00,11245,30.188,3.627,1280,16
2026-03-15T08:34:10.644000+00:00,11245,30.226,3.648,1280,16
2026-03-15T08:34:14.485000+00:00,11245,30.276,3.688,1280,16
2026-03-15T08:34:23.043000+00:00,11245,30.386,3.82,1280,16
2026-03-15T08:34:27.249000+00:00,11245,30.405,3.855,1280,16
2026-03-15T08:34:28.100000+00:00,11245,30.287,3.8,1280,16
2026-03-15T08:34:30.330000+00:00,11245,30.105,3.701,1280,16
2026-03-15T08:34:31.743000+00:00,11245,30.076,3.684,1280,16
2026-03-15T08:34:32.449000+00:00,11245,30.056,3.677,1280,16
2026-03-15T08:34:36.571000+00:00,11245,29.855,3.655,1280,16
2026-03-15T08:34:37.755000+00:00,11245,29.8,3.65,1280,16
2026-03-15T08:34:39.866000+00:00,11245,29.675,3.606,1280,16
2026-03-15T08:34:44.597000+00:00,11245,29.446,3.493,1280,16
2026-03-15T08:34:50.137000+00:00,11245,29.633,3.603,1280,16
2026-03-15T08:34:53.619000+00:00,11245,29.553,3.571,1280,16
2026-03-15T08:34:57.146000+00:00,11245,29.543,3.551,1280,16
2026-03-15T08:35:04.287000+00:00,11245,29.664,3.657,1280,16
2026-03-15T08:35:07.993000+00:00,11245,29.787,3.673,1280,16
2026-03-15T08:35:12.036000+00:00,11245,29.732,3.667,1280,16
2026-03-15T08:35:17.522000+00:00,11245,29.682,3.622,1280,16
2026-03-15T08:35:22.152000+00:00,11245,29.68,3.605,1280,16
2026-03-15T08:35:26.166000+00:00,11245,29.673,3.654,1280,16
2026-03-15T08:35:32.430000+00:00,11245,29.689,3.7,1280,16
2026-03-15T08:35:38.019000+00:00,11245,29.848,3.756,1280,16
2026-03-15T08:35:42.233000+00:00,11245,29.91,3.773,1280,16
2026-03-15T08:35:46.843000+00:00,11245,29.971,3.787,1280,16
2026-03-15T08:35:50.675000+00:00,11245,30.057,3.803,1280,16
2026-03-15T08:35:59.137000+00:00,11245,30.121,3.864,1280,16
2026-03-15T08:36:03.297000+00:00,11245,30.122,3.833,1280,16
2026-03-15T08:36:04.240000+00:00,11245,30.011,3.769,1280,16
2026-03-15T08:36:06.443000+00:00,11245,29.856,3.728,1280,16
2026-03-15T08:36:07.855000+00:00,11245,29.827,3.72,1280,16
2026-03-15T08:36:08.591000+00:00,11245,29.812,3.719,1280,16
2026-03-15T08:36:12.786000+00:00,11245,29.696,3.767,1280,16
2026-03-15T08:36:13.991000+00:00,11245,29.667,3.782,1280,16
2026-03-15T08:36:16.141000+00:00,11245,29.587,3.717,1280,16
2026-03-15T08:36:20.829000+00:00,11245,29.517,3.624,1280,16
2026-03-15T08:36:26.360000+00:00,11245,29.672,3.711,1280,16
2026-03-15T08:36:29.813000+00:00,11245,29.633,3.664,1280,16
2026-03-15T08:36:33.391000+00:00,11245,29.627,3.651,1280,16
2026-03-15T08:36:40.422000+00:00,11245,29.716,3.676,1280,16
2026-03-15T08:36:44.141000+00:00,11245,29.825,3.673,1280,16
2026-03-15T08:36:48.172000+00:00,11245,29.73,3.662,1280,16
2026-03-15T08:36:53.594000+00:00,11245,29.628,3.58,1280,16
2026-03-15T08:36:58.235000+00:00,11245,29.678,3.548,1280,16
2026-03-15T08:37:02.235000+00:00,11245,29.63,3.541,1280,16
2026-03-15T08:37:08.518000+00:00,11245,29.702,3.606,1280,16
2026-03-15T08:37:14.087000+00:00,11245,29.763,3.649,1280,16
2026-03-15T08:37:18.244000+00:00,11245,29.782,3.633,1280,16
2026-03-15T08:37:22.812000+00:00,11245,29.834,3.659,1280,16
2026-03-15T08:37:26.682000+00:00,11245,29.898,3.7,1280,16
2026-03-15T08:37:35.126000+00:00,11245,29.837,3.791,1280,16
2026-03-15T08:37:39.356000+00:00,11245,29.761,3.805,1280,16
2026-03-15T08:37:40.195000+00:00,11245,29.613,3.731,1280,16
2026-03-15T08:37:42.451000+00:00,11245,29.317,3.639,1280,16
2026-03-15T08:37:43.866000+00:00,11245,29.087,3.628,1280,16
2026-03-15T08:37:44.611000+00:00,11245,28.894,3.627,1280,16
