date,session_key,z,y,meeting_key,x,driver_number
2026-03-15T06:08:28.797000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:28.977000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:29.197000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:29.297000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:29.637000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:29.877000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:30.277000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:30.677000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:30.997000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:31.157000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:31.417000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:31.697000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:31.977000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:32.358000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:32.698000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:32.998000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:33.218000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:33.577000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:33.757000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:33.937000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:34.277000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:34.637000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:34.837000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:35.097000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:35.477000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:35.777000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:35.977000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:36.317000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:36.717000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:36.877000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:37.217000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:37.377000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:37.717000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:37.997000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:38.157000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:38.337000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:38.617000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:38.838000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:39.218000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:39.398000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:39.738000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:39.938000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:40.177000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:40.357000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:40.717000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:40.917000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:41.217000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:41.397000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:41.677000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:41.857000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:42.097000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:42.317000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:42.497000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:42.737000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:43.157000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:43.437000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:43.597000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:44.037000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:44.297000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:44.597000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:44.817000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:45.057000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:45.197000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:45.418000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:45.598000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:45.858000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:46.138000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:46.358000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:46.617000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:46.877000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:47.037000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:47.237000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:47.597000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:47.997000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:48.277000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:48.597000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:48.957000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:49.177000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:49.397000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:49.617000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:49.917000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:50.237000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:50.497000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:50.877000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:51.077000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:51.377000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:51.737000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:51.938000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:52.238000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:52.598000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:52.838000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:53.158000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:53.337000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:53.577000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:53.937000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:54.257000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:54.457000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:54.777000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:54.957000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:55.297000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:55.417000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:55.657000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:56.117000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:56.317000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:56.497000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:56.657000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:56.877000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:57.077000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:57.237000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:57.457000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:57.697000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:57.917000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:58.177000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:58.217000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:58.618000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:58.878000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:59.178000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:59.438000+00:00,11245,0,0,1280,0,44
2026-03-15T06:08:59.817000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:00.217000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:00.397000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:00.677000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:00.937000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:01.157000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:01.397000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:01.637000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:01.917000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:02.177000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:02.457000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:02.677000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:02.937000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:03.097000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:03.377000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:03.757000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:03.917000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:04.217000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:04.457000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:04.797000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:05.098000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:05.138000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:05.478000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:05.938000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:06.238000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:06.577000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:06.957000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:07.117000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:07.337000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:07.577000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:07.897000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:08.197000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:09.177000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:09.497000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:09.677000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:09.977000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:10.257000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:10.497000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:10.737000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:11.057000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:11.237000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:11.477000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:11.758000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:11.938000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:12.118000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:12.298000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:12.618000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:12.938000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:13.177000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:13.257000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:13.577000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:13.797000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:14.277000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:14.477000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:14.737000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:14.957000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:15.177000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:15.457000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:15.717000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:16.077000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:16.317000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:16.517000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:16.697000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:16.917000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:17.137000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:17.437000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:17.737000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:17.977000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:18.298000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:18.538000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:18.838000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:19.038000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:19.358000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:19.637000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:20.037000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:20.437000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:20.677000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:20.897000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:21.157000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:21.357000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:21.637000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:21.897000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:22.237000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:22.357000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:22.557000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:22.857000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:23.017000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:23.277000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:23.477000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:23.677000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:23.877000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:24.137000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:24.277000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:24.457000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:24.637000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:24.898000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:25.078000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:25.358000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:25.558000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:25.858000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:26.158000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:26.337000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:26.557000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:27.037000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:27.277000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:27.497000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:27.837000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:28.077000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:28.257000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:28.377000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:28.877000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:29.157000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:29.457000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:29.957000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:30.177000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:30.477000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:30.717000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:30.897000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:31.177000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:31.398000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:31.538000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:31.738000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:31.898000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:32.078000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:32.378000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:32.598000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:32.837000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:33.257000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:33.377000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:33.737000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:33.917000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:34.257000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:34.457000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:34.857000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:35.297000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:35.377000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:35.737000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:35.957000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:36.157000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:36.537000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:36.717000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:36.977000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:37.137000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:37.377000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:37.637000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:38.058000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:38.258000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:38.458000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:38.778000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:39.038000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:39.398000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:39.637000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:39.997000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:40.157000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:40.537000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:40.837000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:41.017000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:41.297000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:41.417000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:41.737000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:41.997000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:42.337000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:42.517000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:42.777000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:43.137000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:43.257000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:43.497000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:43.837000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:44.177000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:44.437000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:44.598000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:44.878000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:45.738000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:45.898000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:46.057000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:46.377000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:46.437000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:46.697000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:46.877000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:47.097000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:47.437000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:47.817000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:48.257000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:48.417000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:48.657000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:49.117000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:49.477000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:49.717000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:49.877000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:50.057000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:50.337000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:50.557000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:50.817000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:51.058000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:51.318000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:51.418000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:51.798000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:51.958000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:52.218000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:52.478000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:52.737000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:52.957000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:53.217000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:53.397000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:53.877000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:54.097000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:54.357000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:54.557000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:54.797000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:55.057000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:55.497000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:55.677000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:55.837000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:56.077000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:56.377000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:56.757000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:56.957000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:57.237000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:57.537000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:57.898000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:58.158000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:58.378000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:58.578000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:58.738000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:58.938000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:59.158000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:59.417000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:59.477000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:59.697000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:09:59.997000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:00.477000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:00.637000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:01.617000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:01.817000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:02.177000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:02.557000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:02.797000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:03.177000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:03.497000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:03.757000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:04.097000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:04.438000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:04.478000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:04.718000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:05.038000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:05.278000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:05.398000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:05.858000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:06.217000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:06.377000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:06.597000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:06.797000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:07.097000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:07.457000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:07.677000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:07.897000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:08.237000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:08.497000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:08.737000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:08.997000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:09.337000+00:00,11245,0,-7058,1280,-8325,44
2026-03-15T06:10:09.577000+00:00,11245,0,-7058,1280,-8325,44
