meeting_key,session_key,date,driver_number,lap_number,category,flag,scope,sector,qualifying_phase,message
1284,11280,2026-05-03T18:36:20+00:00,18.0,57.0,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 14:36:20
1284,11280,2026-05-03T18:36:32+00:00,,57.0,Flag,DOUBLE YELLOW,Sector,4.0,,DOUBLE YELLOW IN TRACK SECTOR 4
1284,11280,2026-05-03T18:36:33+00:00,,57.0,Flag,YELLOW,Sector,4.0,,YELLOW IN TRACK SECTOR 4
1284,11280,2026-05-03T18:36:37+00:00,,57.0,Flag,CLEAR,Sector,4.0,,CLEAR IN TRACK SECTOR 4
1284,11280,2026-05-03T18:36:39+00:00,77.0,57.0,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 77 (BOT) TIMED AT 14:36:38
1284,11280,2026-05-03T18:36:47+00:00,18.0,57.0,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 18 (STR) TIMED AT 14:36:47
1284,11280,2026-05-03T18:36:51+00:00,41.0,57.0,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 14:36:51
1284,11280,2026-05-03T18:37:21+00:00,,57.0,Flag,CHEQUERED,Track,,,CHEQUERED FLAG
1284,11280,2026-05-03T18:37:22.033000+00:00,,57.0,SessionStatus,,,,,SESSION FINISHED
1284,11280,2026-05-03T18:37:28+00:00,41.0,57.0,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 14:37:27
1284,11280,2026-05-03T18:37:51+00:00,41.0,57.0,Flag,BLUE,Driver,,,WAVED BLUE FLAG FOR CAR 41 (LIN) TIMED AT 14:37:51
1284,11280,2026-05-03T18:38:18+00:00,,57.0,Other,,,,,CAR 16 (LEC) TIME 1:49.834 DELETED - TRACK LIMITS AT TURN 8 LAP 57 14:36:53
1284,11280,2026-05-03T18:38:55+00:00,,57.0,Other,,,,,ALL PASS HOLDERS MAY ACCESS THE PIT LANE
1284,11280,2026-05-03T18:38:58+00:00,,57.0,Other,,,,,CAR 16 (LEC) TIME 1:49.834 DELETED - TRACK LIMITS AT TURN 6 LAP 57 14:36:46
1284,11280,2026-05-03T18:41:25+00:00,,57.0,Flag,YELLOW,Sector,15.0,,YELLOW IN TRACK SECTOR 15
1284,11280,2026-05-03T18:41:25+00:00,,57.0,Flag,YELLOW,Sector,16.0,,YELLOW IN TRACK SECTOR 16
1284,11280,2026-05-03T18:44:04+00:00,,57.0,Flag,DOUBLE YELLOW,Sector,15.0,,DOUBLE YELLOW IN TRACK SECTOR 15
1284,11280,2026-05-03T18:44:04+00:00,,57.0,Flag,DOUBLE YELLOW,Sector,16.0,,DOUBLE YELLOW IN TRACK SECTOR 16
1284,11280,2026-05-03T18:44:15+00:00,,57.0,Other,,,,,TURN 17 INCIDENT INVOLVING CAR 63 (RUS) NOTED - MOVING UNDER BRAKING
1284,11280,2026-05-03T18:47:41+00:00,,57.0,Other,,,,,TURN 1 INCIDENT INVOLVING CARS 3 (VER) AND 63 (RUS) NOTED - CAUSING A COLLISION
1284,11280,2026-05-03T18:49:32+00:00,,57.0,Other,,,,,TURN 17 INCIDENT INVOLVING CARS 16 (LEC) AND 63 (RUS) NOTED - CAUSING A COLLISION
1284,11280,2026-05-03T18:49:37+00:00,,57.0,Other,,,,,CAR 16 (LEC) TIME 1:49.834 DELETED - TRACK LIMITS AT TURN 15 LAP 57 14:37:31
1284,11280,2026-05-03T18:49:38+00:00,,57.0,Other,,,,,CAR 16 (LEC) TIME 1:49.834 DELETED - TRACK LIMITS AT TURN 7 LAP 57 14:36:54
1284,11280,2026-05-03T18:51:10+00:00,,57.0,Other,,,,,INCIDENT INVOLVING CAR 16 (LEC) NOTED - LEAVING THE TRACK MULTIPLE TIMES AND GAINING AN ADVANTAGE
1284,11280,2026-05-03T18:51:34+00:00,,57.0,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 16 (LEC) WILL BE INVESTIGATED AFTER THE RACE - LEAVING THE TRACK MULTIPLE TIMES AND GAINING AN ADVANTAGE
1284,11280,2026-05-03T18:53:21+00:00,,57.0,Other,,,,,FIA STEWARDS: TURN 17 INCIDENT INVOLVING CAR 63 (RUS) REVIEWED NO FURTHER INVESTIGATION - MOVING UNDER BRAKING
1284,11280,2026-05-03T18:53:31+00:00,,57.0,Other,,,,,FIA STEWARDS: TURN 1 INCIDENT INVOLVING CARS 3 (VER) AND 63 (RUS) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION
1284,11280,2026-05-03T18:53:36+00:00,,57.0,Other,,,,,FIA STEWARDS: TURN 17 INCIDENT INVOLVING CARS 16 (LEC) AND 63 (RUS) WILL BE INVESTIGATED AFTER THE RACE - CAUSING A COLLISION
1284,11280,2026-05-03T18:55:19+00:00,,57.0,Other,,,,,INCIDENT INVOLVING CAR 16 (LEC) NOTED - UNSAFE CONDITION
1284,11280,2026-05-03T18:55:35+00:00,,57.0,Other,,,,,FIA STEWARDS: INCIDENT INVOLVING CAR 16 (LEC) WILL BE INVESTIGATED AFTER THE RACE - UNSAFE CONDITION
